id;bulletin_year;bulletin_nr;office;search_type;mailed_date;publn_auth;publn_nr;publn_kind;publn_date;publn_lg
89111423;0;0;"EP";"SUP";1990-09-05;"  ";"";"  ";9999-12-31;"  "
11742985;2011;33;"KR";"ISR";9999-12-31;"WO";"2011100718";"A2";2011-08-18;"en"
11743662;2012;3;"EP";"ISR";9999-12-31;"WO";"2012008862";"A2";2012-01-19;"en"
11742993;0;0;"EP";"SUP";2013-12-12;"  ";"";"  ";9999-12-31;"  "
11742993;2011;33;"KR";"ISR";9999-12-31;"WO";"2011100726";"A2";2011-08-18;"en"
11177247;2016;7;"EP";"NAT";9999-12-31;"EP";"2424066";"A3";2016-02-17;"en"
14862211;0;0;"EP";"SUP";2017-06-20;"  ";"";"  ";9999-12-31;"  "
12160077;2012;26;"EP";"NAT";9999-12-31;"EP";"2469085";"A1";2012-06-27;"de"
12163251;0;0;"EP";"SUP";2012-08-21;"  ";"";"  ";9999-12-31;"  "
9733759;0;0;"EP";"SUP";2013-03-01;"  ";"";"  ";9999-12-31;"  "
9733759;2009;44;"ES";"ISR";9999-12-31;"WO";"2009130347";"A1";2009-10-29;"es"
84630034;1985;18;"EP";"NAT";9999-12-31;"EP";"0120803";"A3";1985-05-02;"en"
97201049;0;0;"EP";"SUP";1997-07-31;"  ";"";"  ";9999-12-31;"  "
89111423;1990;43;"EP";"NAT";9999-12-31;"EP";"0351577";"A3";1990-10-24;"de"
89115014;0;0;"EP";"SUP";1990-02-05;"  ";"";"  ";9999-12-31;"  "
15167842;2015;49;"EP";"NAT";9999-12-31;"EP";"2950430";"A1";2015-12-02;"en"
15168724;0;0;"EP";"SUP";2015-11-12;"  ";"";"  ";9999-12-31;"  "
13382008;0;0;"EP";"SUP";2013-07-01;"  ";"";"  ";9999-12-31;"  "
13382008;2014;29;"EP";"NAT";9999-12-31;"EP";"2754886";"A1";2014-07-16;"en"
11153029;0;0;"EP";"SUP";2011-04-18;"  ";"";"  ";9999-12-31;"  "
11153029;2011;24;"EP";"NAT";9999-12-31;"EP";"2333313";"A1";2011-06-15;"de"
15167859;2016;46;"EP";"NAT";9999-12-31;"EP";"3093432";"A1";2016-11-16;"en"
15175165;0;0;"EP";"SUP";2015-11-12;"  ";"";"  ";9999-12-31;"  "
9736678;2010;4;"EP";"ISR";9999-12-31;"WO";"2010010544";"A2";2010-01-28;"en"
9748944;2010;13;"EP";"ISR";9999-12-31;"WO";"2010034288";"A2";2010-04-01;"de"
12162203;2015;7;"EP";"NAT";9999-12-31;"EP";"2505823";"A3";2015-02-11;"en"
12163154;0;0;"EP";"SUP";2012-08-30;"  ";"";"  ";9999-12-31;"  "
15168724;2015;51;"EP";"NAT";9999-12-31;"EP";"2955545";"A1";2015-12-16;"en"
15170145;0;0;"EP";"SUP";2015-10-27;"  ";"";"  ";9999-12-31;"  "
11170494;0;0;"EP";"SUP";2012-02-17;"  ";"";"  ";9999-12-31;"  "
11170494;2012;12;"EP";"NAT";9999-12-31;"EP";"2431604";"A1";2012-03-21;"de"
98912797;1998;42;"JP";"ISR";9999-12-31;"WO";"9846426";"A1";1998-10-22;"en"
98923593;1998;47;"EP";"ISR";9999-12-31;"WO";"9853200";"A1";1998-11-26;"en"
11743962;2012;1;"EP";"ISR";9999-12-31;"WO";"2012000506";"A2";2012-01-05;"en"
11754917;2012;6;"EP";"ISR";9999-12-31;"WO";"2012017303";"A2";2012-02-09;"en"
14862211;2015;20;"KR";"ISR";9999-12-31;"WO";"2015073852";"A1";2015-05-21;"en"
14885526;0;0;"EP";"SUP";2017-10-13;"  ";"";"  ";9999-12-31;"  "
11749720;2012;9;"EP";"ISR";9999-12-31;"WO";"2012025121";"A2";2012-03-01;"en"
11755007;2012;14;"EP";"ISR";9999-12-31;"WO";"2012041430";"A1";2012-04-05;"de"
12163154;2013;41;"EP";"NAT";9999-12-31;"EP";"2647835";"A1";2013-10-09;"en"
12164475;0;0;"EP";"SUP";2012-09-06;"  ";"";"  ";9999-12-31;"  "
12163251;2012;41;"EP";"NAT";9999-12-31;"EP";"2509181";"A1";2012-10-10;"en"
15382216;0;0;"EP";"SUP";2015-10-30;"  ";"";"  ";9999-12-31;"  "
11176159;0;0;"EP";"SUP";2012-05-31;"  ";"";"  ";9999-12-31;"  "
11176159;2013;6;"EP";"NAT";9999-12-31;"EP";"2555386";"A1";2013-02-06;"en"
11162811;0;0;"EP";"SUP";2014-05-14;"  ";"";"  ";9999-12-31;"  "
11162811;2014;24;"EP";"NAT";9999-12-31;"EP";"2381102";"A3";2014-06-11;"en"
11177164;0;0;"EP";"SUP";2012-01-19;"  ";"";"  ";9999-12-31;"  "
11177164;2013;7;"EP";"NAT";9999-12-31;"EP";"2557132";"A1";2013-02-13;"en"
89115014;1990;13;"EP";"NAT";9999-12-31;"EP";"0359989";"A1";1990-03-28;"de"
99924123;1999;49;"US";"ISR";9999-12-31;"WO";"9963604";"A1";1999-12-09;"en"
12164475;2013;43;"EP";"NAT";9999-12-31;"EP";"2653717";"A1";2013-10-23;"en"
12164712;0;0;"EP";"SUP";2017-12-18;"  ";"";"  ";9999-12-31;"  "
11155822;0;0;"EP";"SUP";2011-08-04;"  ";"";"  ";9999-12-31;"  "
11155822;2012;35;"EP";"NAT";9999-12-31;"EP";"2492016";"A1";2012-08-29;"de"
13382015;0;0;"EP";"SUP";2013-07-11;"  ";"";"  ";9999-12-31;"  "
13382015;2014;30;"EP";"NAT";9999-12-31;"EP";"2757253";"A1";2014-07-23;"en"
9749705;2009;48;"EP";"ISR";9999-12-31;"WO";"2009141215";"A1";2009-11-26;"en"
9752109;2010;22;"EP";"ISR";9999-12-31;"WO";"2010060520";"A2";2010-06-03;"de"
15175165;2016;1;"EP";"NAT";9999-12-31;"EP";"2963288";"A1";2016-01-06;"en"
96104485;0;0;"EP";"SUP";1996-05-23;"  ";"";"  ";9999-12-31;"  "
11177347;0;0;"EP";"SUP";2016-09-23;"  ";"";"  ";9999-12-31;"  "
11177347;2016;43;"EP";"NAT";9999-12-31;"EP";"2424077";"A3";2016-10-26;"en"
15170145;2015;51;"EP";"NAT";9999-12-31;"EP";"2955370";"A1";2015-12-16;"en"
15175126;0;0;"EP";"SUP";2015-11-12;"  ";"";"  ";9999-12-31;"  "
99931590;2000;2;"EP";"ISR";9999-12-31;"WO";"0001946";"A1";2000-01-13;"en"
99942975;2000;12;"EP";"ISR";9999-12-31;"WO";"0016003";"A1";2000-03-23;"fr"
11761491;2012;12;"EP";"ISR";9999-12-31;"WO";"2012034566";"A1";2012-03-22;"en"
15157399;0;0;"EP";"SUP";2015-07-22;"  ";"";"  ";9999-12-31;"  "
13401035;0;0;"EP";"SUP";2017-02-13;"  ";"";"  ";9999-12-31;"  "
13401035;2017;11;"EP";"NAT";9999-12-31;"EP";"2650445";"A3";2017-03-15;"de"
14885526;2015;37;"JP";"ISR";9999-12-31;"WO";"2015136687";"A1";2015-09-17;"ja"
14886058;0;0;"EP";"SUP";2017-11-07;"  ";"";"  ";9999-12-31;"  "
15382216;2016;44;"EP";"NAT";9999-12-31;"EP";"3088734";"A1";2016-11-02;"en"
15382548;0;0;"EP";"SUP";2016-06-20;"  ";"";"  ";9999-12-31;"  "
15177531;2016;35;"EP";"NAT";9999-12-31;"EP";"3062131";"A1";2016-08-31;"en"
83303636;0;0;"EP";"SUP";1986-01-15;"  ";"";"  ";9999-12-31;"  "
14886058;2015;38;"JP";"ISR";9999-12-31;"WO";"2015140945";"A1";2015-09-24;"ja"
14887028;0;0;"EP";"SUP";2017-03-10;"  ";"";"  ";9999-12-31;"  "
14877470;0;0;"EP";"SUP";2017-10-16;"  ";"";"  ";9999-12-31;"  "
14877470;2015;27;"CN";"ISR";9999-12-31;"WO";"2015101276";"A1";2015-07-09;"zh"
15157399;2015;37;"EP";"NAT";9999-12-31;"EP";"2915742";"A1";2015-09-09;"en"
15164301;0;0;"EP";"SUP";2015-09-18;"  ";"";"  ";9999-12-31;"  "
11156888;0;0;"EP";"SUP";2011-12-23;"  ";"";"  ";9999-12-31;"  "
11156888;2012;4;"EP";"NAT";9999-12-31;"EP";"2340995";"A3";2012-01-25;"en"
11174628;0;0;"EP";"SUP";2012-02-24;"  ";"";"  ";9999-12-31;"  "
11174628;2012;42;"EP";"NAT";9999-12-31;"EP";"2511477";"A1";2012-10-17;"en"
15382548;2017;19;"EP";"NAT";9999-12-31;"EP";"3165766";"A1";2017-05-10;"en"
15460019;0;0;"EP";"SUP";2015-10-29;"  ";"";"  ";9999-12-31;"  "
11175585;0;0;"EP";"SUP";2012-01-30;"  ";"";"  ";9999-12-31;"  "
11175585;2013;5;"EP";"NAT";9999-12-31;"EP";"2551519";"A1";2013-01-30;"en"
11164590;0;0;"EP";"SUP";2011-11-04;"  ";"";"  ";9999-12-31;"  "
11164590;2012;45;"EP";"NAT";9999-12-31;"EP";"2520795";"A1";2012-11-07;"en"
11157343;0;0;"EP";"SUP";2014-03-27;"  ";"";"  ";9999-12-31;"  "
11157343;2014;18;"EP";"NAT";9999-12-31;"EP";"2365219";"A3";2014-04-30;"en"
15164301;2015;44;"EP";"NAT";9999-12-31;"EP";"2937585";"A1";2015-10-28;"en"
15164369;0;0;"EP";"SUP";2015-08-28;"  ";"";"  ";9999-12-31;"  "
99948021;2000;13;"AT";"ISR";9999-12-31;"WO";"0017520";"A1";2000-03-30;"en"
99964414;2000;27;"EP";"ISR";9999-12-31;"WO";"0039903";"A1";2000-07-06;"de"
13701902;2013;30;"EP";"ISR";9999-12-31;"WO";"2013107457";"A1";2013-07-25;"en"
13702002;2013;31;"EP";"ISR";9999-12-31;"WO";"2013110691";"A2";2013-08-01;"de"
11175635;0;0;"EP";"SUP";2011-10-19;"  ";"";"  ";9999-12-31;"  "
11175635;2012;5;"EP";"NAT";9999-12-31;"EP";"2412659";"A1";2012-02-01;"en"
11163976;0;0;"EP";"SUP";2011-08-31;"  ";"";"  ";9999-12-31;"  "
11163976;2011;44;"EP";"NAT";9999-12-31;"EP";"2383393";"A1";2011-11-02;"en"
96104485;1996;29;"EP";"NAT";9999-12-31;"EP";"0721884";"A1";1996-07-17;"en"
96115899;0;0;"EP";"SUP";1997-03-19;"  ";"";"  ";9999-12-31;"  "
15164369;2015;45;"EP";"NAT";9999-12-31;"EP";"2940295";"A1";2015-11-04;"en"
83902345;1984;30;"US";"ISR";9999-12-31;"WO";"8405010";"A1";1984-12-20;"en"
14887028;2015;39;"JP";"ISR";9999-12-31;"WO";"2015145723";"A1";2015-10-01;"ja"
2745173;2003;49;"EP";"ISR";9999-12-31;"WO";"03100178";"A1";2003-12-04;"en"
83303636;1986;10;"EP";"NAT";9999-12-31;"EP";"0098110";"A3";1986-03-05;"en"
96106758;0;0;"EP";"SUP";1996-10-22;"  ";"";"  ";9999-12-31;"  "
4746383;0;0;"EP";"SUP";2011-06-27;"  ";"";"  ";9999-12-31;"  "
4746383;2005;1;"JP";"ISR";9999-12-31;"WO";"2004113806";"A1";2004-12-29;"en"
11757196;2012;41;"EP";"ISR";9999-12-31;"WO";"2012136279";"A2";2012-10-11;"en"
11757966;2012;10;"EP";"ISR";9999-12-31;"WO";"2012030220";"A1";2012-03-08;"en"
15175126;2016;2;"EP";"NAT";9999-12-31;"EP";"2966297";"A1";2016-01-13;"en"
15177565;0;0;"EP";"SUP";2015-12-08;"  ";"";"  ";9999-12-31;"  "
96115899;1997;20;"EP";"NAT";9999-12-31;"EP";"0772961";"A1";1997-05-14;"de"
2772091;2004;20;"EP";"ISR";9999-12-31;"WO";"2004040748";"A1";2004-05-13;"en"
97201049;1997;47;"EP";"NAT";9999-12-31;"EP";"0807504";"A1";1997-11-19;"en"
97300707;0;0;"EP";"SUP";1999-06-21;"  ";"";"  ";9999-12-31;"  "
2747743;2003;5;"EP";"ISR";9999-12-31;"WO";"03008803";"A1";2003-01-30;"en"
2750985;2002;50;"EP";"ISR";9999-12-31;"WO";"02099276";"A1";2002-12-12;"de"
79300428;0;0;"EP";"SUP";1979-06-15;"  ";"";"  ";9999-12-31;"  "
79300428;0;0;"EP";"NAT";9999-12-31;"EP";"0004448";"A1";1979-10-03;"en"
15460019;2016;47;"EP";"NAT";9999-12-31;"EP";"3096001";"A1";2016-11-23;"en"
15706670;2015;37;"EP";"ISR";9999-12-31;"WO";"2015135549";"A1";2015-09-17;"en"
9757193;2009;50;"EP";"ISR";9999-12-31;"WO";"2009146810";"A2";2009-12-10;"de"
13197787;0;0;"EP";"SUP";2018-01-30;"  ";"";"  ";9999-12-31;"  "
84401130;0;0;"EP";"SUP";1985-10-21;"  ";"";"  ";9999-12-31;"  "
84401130;1985;52;"EP";"NAT";9999-12-31;"EP";"0128099";"A3";1985-12-27;"fr"
99973974;2001;6;"EP";"ISR";9999-12-31;"WO";"0108973";"A1";2001-02-08;"en"
4001647;0;0;"EP";"SUP";2006-11-24;"  ";"";"  ";9999-12-31;"  "
11176510;0;0;"EP";"SUP";2016-11-02;"  ";"";"  ";9999-12-31;"  "
11176510;2016;48;"EP";"NAT";9999-12-31;"EP";"2420639";"A3";2016-11-30;"en"
11176157;0;0;"EP";"SUP";2012-01-30;"  ";"";"  ";9999-12-31;"  "
11176157;2013;6;"EP";"NAT";9999-12-31;"EP";"2555385";"A1";2013-02-06;"en"
12164712;2018;3;"EP";"NAT";9999-12-31;"EP";"2514929";"A3";2018-01-17;"en"
15382328;0;0;"EP";"SUP";2015-11-30;"  ";"";"  ";9999-12-31;"  "
7121297;0;0;"EP";"SUP";2012-10-17;"  ";"";"  ";9999-12-31;"  "
7121297;2012;46;"EP";"NAT";9999-12-31;"EP";"1930548";"A3";2012-11-14;"en"
11170311;0;0;"EP";"SUP";2011-11-25;"  ";"";"  ";9999-12-31;"  "
11170311;2012;51;"EP";"NAT";9999-12-31;"EP";"2535171";"A1";2012-12-19;"en"
4753821;2004;51;"EP";"ISR";9999-12-31;"WO";"2004108356";"A1";2004-12-16;"en"
4765639;2005;14;"EP";"ISR";9999-12-31;"WO";"2005031160";"A2";2005-04-07;"de"
11165283;0;0;"EP";"SUP";2014-11-13;"  ";"";"  ";9999-12-31;"  "
11165283;2014;51;"EP";"NAT";9999-12-31;"EP";"2390178";"A3";2014-12-17;"en"
15382328;2016;51;"EP";"NAT";9999-12-31;"EP";"3106656";"A1";2016-12-21;"en"
15400026;0;0;"EP";"SUP";2015-12-21;"  ";"";"  ";9999-12-31;"  "
7122650;0;0;"EP";"SUP";2014-11-27;"  ";"";"  ";9999-12-31;"  "
7122650;2015;1;"EP";"NAT";9999-12-31;"EP";"1936184";"A3";2014-12-31;"en"
14878556;0;0;"EP";"SUP";2017-09-19;"  ";"";"  ";9999-12-31;"  "
14878556;2015;29;"KR";"ISR";9999-12-31;"WO";"2015108606";"A2";2015-07-23;"en"
2782051;2003;19;"SE";"ISR";9999-12-31;"WO";"03038239";"A1";2003-05-08;"en"
2785302;2003;18;"EP";"ISR";9999-12-31;"WO";"03036085";"A1";2003-05-01;"de"
15713583;2016;11;"EP";"ISR";9999-12-31;"WO";"2016038758";"A1";2016-03-17;"en"
15717795;2015;43;"EP";"ISR";9999-12-31;"WO";"2015161855";"A1";2015-10-29;"en"
13703388;2013;33;"EP";"ISR";9999-12-31;"WO";"2013117644";"A1";2013-08-15;"de"
13713841;2013;43;"EP";"ISR";9999-12-31;"WO";"2013156284";"A1";2013-10-24;"de"
7123671;0;0;"EP";"SUP";2008-05-08;"  ";"";"  ";9999-12-31;"  "
7123671;2008;27;"EP";"NAT";9999-12-31;"EP";"1938955";"A1";2008-07-02;"en"
4001647;2006;52;"EP";"NAT";9999-12-31;"EP";"1443181";"A3";2006-12-27;"  "
4002498;0;0;"EP";"SUP";2004-06-01;"  ";"";"  ";9999-12-31;"  "
15400026;2017;1;"EP";"NAT";9999-12-31;"EP";"3112254";"A1";2017-01-04;"en"
15702958;2015;31;"EP";"ISR";9999-12-31;"WO";"2015113571";"A1";2015-08-06;"en"
14887914;0;0;"EP";"SUP";2017-10-17;"  ";"";"  ";9999-12-31;"  "
14887914;2015;40;"CN";"ISR";9999-12-31;"WO";"2015149383";"A1";2015-10-08;"zh"
96105142;0;0;"EP";"SUP";1997-01-09;"  ";"";"  ";9999-12-31;"  "
96105142;1997;9;"EP";"NAT";9999-12-31;"EP";"0736303";"A3";1997-02-26;"  "
11177407;0;0;"EP";"SUP";2012-01-20;"  ";"";"  ";9999-12-31;"  "
11177407;2013;7;"EP";"NAT";9999-12-31;"EP";"2557311";"A1";2013-02-13;"en"
15721076;2015;46;"EP";"ISR";9999-12-31;"WO";"2015175148";"A1";2015-11-19;"en"
15722271;2015;41;"EP";"ISR";9999-12-31;"WO";"2015156667";"A1";2015-10-15;"en"
95922780;1996;2;"AT";"ISR";9999-12-31;"WO";"9600349";"A1";1996-01-04;"en"
8162440;0;0;"EP";"SUP";2013-07-05;"  ";"";"  ";9999-12-31;"  "
13714913;2013;48;"EP";"ISR";9999-12-31;"WO";"2013174566";"A2";2013-11-28;"de"
13717192;2013;44;"EP";"ISR";9999-12-31;"WO";"2013160060";"A1";2013-10-31;"en"
11170533;0;0;"EP";"SUP";2011-11-22;"  ";"";"  ";9999-12-31;"  "
11170533;2011;51;"EP";"NAT";9999-12-31;"EP";"2397309";"A1";2011-12-21;"en"
15177565;2016;6;"EP";"NAT";9999-12-31;"EP";"2982490";"A1";2016-02-10;"de"
83301725;0;0;"EP";"SUP";1983-11-01;"  ";"";"  ";9999-12-31;"  "
15724352;2015;45;"EP";"ISR";9999-12-31;"WO";"2015170098";"A1";2015-11-12;"en"
15728857;2015;51;"EP";"ISR";9999-12-31;"WO";"2015193199";"A1";2015-12-23;"en"
2751655;2004;5;"JP";"ISR";9999-12-31;"WO";"2004009993";"A1";2004-01-29;"en"
7120763;0;0;"EP";"SUP";2015-08-27;"  ";"";"  ";9999-12-31;"  "
96106758;1996;50;"EP";"NAT";9999-12-31;"EP";"0741062";"A3";1996-12-11;"  "
96107451;0;0;"EP";"SUP";1997-11-27;"  ";"";"  ";9999-12-31;"  "
11170733;0;0;"EP";"SUP";2016-11-30;"  ";"";"  ";9999-12-31;"  "
11170733;2016;52;"EP";"NAT";9999-12-31;"EP";"2400619";"A3";2016-12-28;"en"
97112490;0;0;"EP";"SUP";1997-11-12;"  ";"";"  ";9999-12-31;"  "
97112490;1998;5;"EP";"NAT";9999-12-31;"EP";"0821161";"A1";1998-01-28;"de"
7251453;0;0;"EP";"SUP";2012-03-30;"  ";"";"  ";9999-12-31;"  "
7251453;2012;18;"EP";"NAT";9999-12-31;"EP";"1845237";"A3";2012-05-02;"en"
7120763;2015;40;"EP";"NAT";9999-12-31;"EP";"1928080";"A3";2015-09-30;"en"
7121299;0;0;"EP";"SUP";2008-11-24;"  ";"";"  ";9999-12-31;"  "
96107451;1998;3;"EP";"NAT";9999-12-31;"EP";"0742503";"A3";1998-01-14;"  "
2787673;2003;23;"EP";"ISR";9999-12-31;"WO";"03046378";"A1";2003-06-05;"de"
11170899;0;0;"EP";"SUP";2011-12-08;"  ";"";"  ";9999-12-31;"  "
11170899;2012;2;"EP";"NAT";9999-12-31;"EP";"2402598";"A3";2012-01-11;"  "
13197787;2018;9;"EP";"NAT";9999-12-31;"EP";"2746576";"A3";2018-02-28;"en"
13198089;0;0;"EP";"SUP";2016-11-07;"  ";"";"  ";9999-12-31;"  "
2727727;2002;49;"EP";"ISR";9999-12-31;"WO";"02097942";"A2";2002-12-05;"en"
7721556;0;0;"EP";"SUP";2013-03-04;"  ";"";"  ";9999-12-31;"  "
84830026;0;0;"EP";"SUP";1984-07-09;"  ";"";"  ";9999-12-31;"  "
84830026;1984;43;"EP";"NAT";9999-12-31;"EP";"0122884";"A1";1984-10-24;"en"
7251653;0;0;"EP";"SUP";2011-03-01;"  ";"";"  ";9999-12-31;"  "
7251653;2011;13;"EP";"NAT";9999-12-31;"EP";"1873357";"A3";2011-03-30;"  "
7747527;2008;1;"EP";"ISR";9999-12-31;"WO";"2008002133";"A1";2008-01-03;"en"
7748413;0;0;"EP";"SUP";2012-12-06;"  ";"";"  ";9999-12-31;"  "
2790815;0;0;"EP";"SUP";2008-04-04;"  ";"";"  ";9999-12-31;"  "
2790815;2003;27;"JP";"ISR";9999-12-31;"WO";"03055045";"A1";2003-07-03;"en"
11170662;0;0;"EP";"SUP";2014-07-08;"  ";"";"  ";9999-12-31;"  "
11170662;2014;32;"EP";"NAT";9999-12-31;"EP";"2400154";"A3";2014-08-06;"en"
4768118;2006;8;"EP";"ISR";9999-12-31;"WO";"2006018591";"A1";2006-02-23;"en"
8784433;2009;10;"EP";"ISR";9999-12-31;"WO";"2009026926";"A1";2009-03-05;"en"
13198089;2016;49;"EP";"NAT";9999-12-31;"EP";"2759699";"A3";2016-12-07;"de"
13382359;0;0;"EP";"SUP";2014-02-11;"  ";"";"  ";9999-12-31;"  "
7251904;0;0;"EP";"SUP";2011-01-28;"  ";"";"  ";9999-12-31;"  "
7251904;2011;9;"EP";"NAT";9999-12-31;"EP";"1854962";"A3";2011-03-02;"  "
8162440;2013;32;"EP";"NAT";9999-12-31;"EP";"2031727";"A3";2013-08-07;"en"
8250601;0;0;"EP";"SUP";2011-06-29;"  ";"";"  ";9999-12-31;"  "
7721556;2008;2;"CN";"ISR";9999-12-31;"WO";"2008003230";"A1";2008-01-10;"zh"
7722717;2008;49;"EP";"ISR";9999-12-31;"WO";"2008145122";"A1";2008-12-04;"en"
13718857;2013;44;"EP";"ISR";9999-12-31;"WO";"2013160486";"A2";2013-10-31;"de"
16744331;2017;5;"EP";"ISR";9999-12-31;"WO";"2017016870";"A1";2017-02-02;"de"
97300707;1999;31;"EP";"NAT";9999-12-31;"EP";"0798454";"A3";1999-08-04;"  "
2735087;2002;44;"EP";"ISR";9999-12-31;"WO";"02086312";"A1";2002-10-31;"en"
11171313;0;0;"EP";"SUP";2016-08-22;"  ";"";"  ";9999-12-31;"  "
11171313;2016;38;"EP";"NAT";9999-12-31;"EP";"2407664";"A3";2016-09-21;"en"
8785562;2009;9;"EP";"ISR";9999-12-31;"WO";"2009024295";"A2";2009-02-26;"de"
8786984;2009;8;"EP";"ISR";9999-12-31;"WO";"2009021900";"A1";2009-02-19;"en"
7121299;2008;52;"EP";"NAT";9999-12-31;"EP";"2006487";"A1";2008-12-24;"en"
7250953;0;0;"EP";"SUP";2011-01-21;"  ";"";"  ";9999-12-31;"  "
8792464;2010;7;"JP";"ISR";9999-12-31;"WO";"2010018631";"A1";2010-02-18;"ja"
8792650;0;0;"EP";"SUP";2013-10-01;"  ";"";"  ";9999-12-31;"  "
7252104;0;0;"EP";"SUP";2008-04-18;"  ";"";"  ";9999-12-31;"  "
7252104;2008;21;"EP";"NAT";9999-12-31;"EP";"1860416";"A3";2008-05-21;"  "
11758268;2013;10;"EP";"ISR";9999-12-31;"WO";"2013030874";"A1";2013-03-07;"en"
11761333;2012;16;"EP";"ISR";9999-12-31;"WO";"2012048992";"A1";2012-04-19;"de"
2740818;2002;49;"EP";"ISR";9999-12-31;"WO";"02097442";"A2";2002-12-05;"fr"
2742839;2003;49;"EP";"ISR";9999-12-31;"WO";"03100249";"A1";2003-12-04;"en"
84901790;1984;26;"EP";"ISR";9999-12-31;"WO";"8404362";"A2";1984-11-08;"  "
84903455;1985;8;"EP";"ISR";9999-12-31;"WO";"8501325";"A1";1985-03-28;"en"
7713462;2007;39;"EP";"ISR";9999-12-31;"WO";"2007108029";"A1";2007-09-27;"en"
7714633;0;0;"EP";"SUP";2009-12-29;"  ";"";"  ";9999-12-31;"  "
11172201;0;0;"EP";"SUP";2011-12-29;"  ";"";"  ";9999-12-31;"  "
11172201;2013;1;"EP";"NAT";9999-12-31;"EP";"2541053";"A1";2013-01-02;"en"
8792650;2009;10;"JP";"ISR";9999-12-31;"WO";"2009028412";"A1";2009-03-05;"ja"
8798823;2010;9;"EP";"ISR";9999-12-31;"WO";"2010024809";"A1";2010-03-04;"en"
2742857;2002;41;"EP";"ISR";9999-12-31;"WO";"02079645";"A1";2002-10-10;"de"
2748656;2002;44;"EP";"ISR";9999-12-31;"WO";"02086314";"A1";2002-10-31;"de"
7726027;2008;2;"EP";"ISR";9999-12-31;"WO";"2008003389";"A1";2008-01-10;"de"
11738389;2012;3;"EP";"ISR";9999-12-31;"WO";"2012006648";"A1";2012-01-19;"de"
11171464;0;0;"EP";"SUP";2014-04-03;"  ";"";"  ";9999-12-31;"  "
11171464;2014;19;"EP";"NAT";9999-12-31;"EP";"2402603";"A3";2014-05-07;"en"
8250601;2011;30;"EP";"NAT";9999-12-31;"EP";"1968151";"A3";2011-07-27;"  "
12002196;0;0;"EP";"SUP";2013-06-10;"  ";"";"  ";9999-12-31;"  "
7714633;2008;4;"JP";"ISR";9999-12-31;"WO";"2008010326";"A1";2008-01-24;"ja"
7729473;2008;1;"EP";"ISR";9999-12-31;"WO";"2008000565";"A2";2008-01-03;"en"
16750347;2017;10;"EP";"ISR";9999-12-31;"WO";"2017039923";"A2";2017-03-09;"en"
16754184;2017;7;"EP";"ISR";9999-12-31;"WO";"2017025103";"A1";2017-02-16;"en"
4002498;2004;33;"EP";"NAT";9999-12-31;"EP";"1445484";"A1";2004-08-11;"de"
9735712;0;0;"EP";"SUP";2014-02-20;"  ";"";"  ";9999-12-31;"  "
11738598;2012;7;"EP";"ISR";9999-12-31;"WO";"2012019609";"A1";2012-02-16;"en"
11741304;2012;5;"EP";"ISR";9999-12-31;"WO";"2012015306";"A1";2012-02-02;"en"
2750578;0;0;"EP";"SUP";2005-04-13;"  ";"";"  ";9999-12-31;"  "
2750578;2002;38;"US";"ISR";9999-12-31;"WO";"02072479";"A1";2002-09-19;"en"
83301725;1984;1;"EP";"NAT";9999-12-31;"EP";"0091254";"A3";1984-01-04;"en"
83307327;0;0;"EP";"SUP";1986-10-20;"  ";"";"  ";9999-12-31;"  "
12002196;2013;28;"EP";"NAT";9999-12-31;"EP";"2525083";"A3";2013-07-10;"de"
12002817;0;0;"EP";"SUP";2012-08-10;"  ";"";"  ";9999-12-31;"  "
7763911;0;0;"EP";"SUP";2014-11-12;"  ";"";"  ";9999-12-31;"  "
7763911;2008;6;"CA";"ISR";9999-12-31;"WO";"2008014596";"A1";2008-02-07;"en"
7252623;0;0;"EP";"SUP";2010-11-12;"  ";"";"  ";9999-12-31;"  "
7252623;2010;50;"EP";"NAT";9999-12-31;"EP";"1873397";"A3";2010-12-15;"  "
11171898;0;0;"EP";"SUP";2011-12-29;"  ";"";"  ";9999-12-31;"  "
11171898;2013;1;"EP";"NAT";9999-12-31;"EP";"2541718";"A1";2013-01-02;"en"
11749451;2013;10;"EP";"ISR";9999-12-31;"WO";"2013029684";"A1";2013-03-07;"en"
11752068;2012;10;"EP";"ISR";9999-12-31;"WO";"2012030741";"A2";2012-03-08;"en"
15157743;0;0;"EP";"SUP";2015-07-31;"  ";"";"  ";9999-12-31;"  "
15157743;2015;38;"EP";"NAT";9999-12-31;"EP";"2919379";"A1";2015-09-16;"en"
83307327;1986;50;"EP";"NAT";9999-12-31;"EP";"0115131";"A3";1986-12-10;"en"
83901938;0;0;"EP";"SUP";1986-04-15;"  ";"";"  ";9999-12-31;"  "
96115281;0;0;"EP";"SUP";1997-01-27;"  ";"";"  ";9999-12-31;"  "
96115281;1997;15;"EP";"NAT";9999-12-31;"EP";"0767030";"A1";1997-04-09;"en"
7764447;2008;10;"EP";"ISR";9999-12-31;"WO";"2008025357";"A1";2008-03-06;"en"
11156216;0;0;"EP";"SUP";2011-09-27;"  ";"";"  ";9999-12-31;"  "
11172900;0;0;"EP";"SUP";2011-12-19;"  ";"";"  ";9999-12-31;"  "
11172900;2013;2;"EP";"NAT";9999-12-31;"EP";"2543499";"A1";2013-01-09;"en"
