id;change_date;bulletin_year;bulletin_nr;prior_seq_nr;prior_kind;prior_auth;prior_nr;prior_date
12730162;2014-02-21;2014;13;1;"al";"AT";"20110000734";2011-05-20
13792076;2015-06-12;2015;29;1;"al";"GB";"20120015532";2012-08-31
88402516;1989-02-25;1989;15;1;"al";"FR";"19870013826";1987-10-07
96303647;1996-10-11;1996;48;1;"al";"JP";"19950149402";1995-05-24
15824948;2017-04-28;2017;22;1;"al";"JP";"20140151206";2014-07-24
18152981;2018-06-01;2018;27;1;"al";"JP";"20100238043";2010-10-22
12196557;2013-06-18;2013;25;1;"al";"US";"201113324537";2011-12-13
13743276;2014-11-07;2014;50;1;"al";"US";"201261593591P";2012-02-01
12705050;2013-11-15;2013;51;1;"al";"DE";"20111010417";2011-02-07
13762733;2015-05-08;2015;24;1;"al";"DE";"20121015357";2012-08-06
12460095;2014-02-25;2014;9;1;"al";"PL";"20120400512";2012-08-25
12486001;2012-10-30;2012;44;1;"al";"HR";"20110000305";2011-04-26
18152981;2018-06-01;2018;27;2;"al";"JP";"20100238042";2010-10-22
18152981;2018-06-01;2018;27;3;"al";"JP";"20100238040";2010-10-22
15844905;2017-07-04;2017;31;1;"al";"SE";"20140051129";2014-09-25
88850258;1988-12-17;1989;5;1;"al";"NO";"19870003135";1987-07-27
13718353;2015-02-06;2015;11;1;"al";"GB";"20120007497";2012-04-30
14724342;2016-03-11;2016;15;1;"al";"DE";"201310209882";2013-05-28
11190396;2012-10-09;2012;41;1;"al";"GB";"20100020426";2010-12-02
11700081;2012-10-19;2012;47;1;"al";"DE";"20101000082";2010-01-14
10818485;2012-07-06;2012;32;4;"al";"US";"20100352396P";2010-06-08
12198940;2013-09-03;2013;36;1;"al";"TW";"20120106707";2012-03-01
14724391;2016-02-12;2016;11;1;"al";"DE";"201310208552";2013-05-08
14729022;2016-05-06;2016;23;1;"al";"DE";"20131012844";2013-08-02
99913242;2000-01-14;2000;9;1;"al";"DE";"1998109598";1998-03-06
2764793;2004-03-19;2004;19;1;"al";"AT";"20010001196";2001-08-01
12731007;2014-04-11;2014;20;1;"al";"EP";"20110172920";2011-07-06
12731875;2014-04-04;2014;19;1;"al";"US";"201161503183P";2011-06-30
13743276;2014-11-07;2014;50;2;"al";"US";"201261609688P";2012-03-12
13743276;2014-11-07;2014;50;3;"al";"US";"201261619658P";2012-04-03
16164721;2016-11-11;2016;50;1;"al";"US";"201161469172P";2011-03-30
16164721;2016-11-11;2016;50;2;"al";"DK";"20110070162";2011-04-06
82902117;1983-03-31;1983;22;1;"al";"US";"19810269701";1981-06-03
97114819;1998-01-30;1998;12;1;"al";"DE";"1996137833";1996-09-17
14826589;2016-07-22;2016;34;1;"al";"PE";"20130001565";2013-07-17
99911429;2000-11-17;2001;1;1;"al";"US";"19980042853";1998-03-17
12715318;2014-01-17;2014;8;1;"al";"DK";"20110070173";2011-04-12
12716322;2013-04-19;2013;21;1;"al";"US";"201113173772";2011-06-30
83901854;1984-03-09;1984;19;1;"al";"US";"19820373575";1982-04-30
89906160;1991-01-19;1991;10;1;"al";"GB";"19880011523";1988-05-16
7120763;2008-05-02;2008;23;1;"al";"US";"20060560448";2006-11-16
7121299;2008-11-21;2008;52;1;"al";"US";"20060563800";2006-11-28
12702674;2013-10-25;2013;48;1;"al";"US";"201113009155";2011-01-19
12704665;2013-11-08;2013;50;1;"al";"DK";"20110070065";2011-02-04
94101055;1994-06-17;1994;31;1;"al";"JP";"19930010063";1993-01-25
97118977;1998-03-20;1998;19;1;"al";"US";"19960739572";1996-10-30
99911642;2001-03-23;2001;19;1;"al";"DK";"19980000438";1998-03-30
2761888;2003-12-26;2004;7;1;"al";"GB";"20010009515";2001-04-17
12721501;2014-02-14;2014;12;1;"al";"DE";"20111075688";2011-05-11
13747431;2015-04-10;2015;20;1;"al";"FR";"20120056597";2012-07-09
99911429;2000-11-17;2001;1;2;"al";"US";"19990268556";1999-03-15
2762175;2004-05-07;2004;26;1;"al";"US";"20010322443P";2001-09-17
82901847;1983-05-21;1983;29;1;"al";"FR";"19810014373";1981-07-20
8793841;2010-03-19;2010;16;1;"al";"NL";"20072000819";2007-08-17
12704665;2013-11-08;2013;50;2;"al";"US";"201161439585P";2011-02-04
92911873;1995-09-15;1995;44;1;"al";"RU";"19340029229";1992-03-31
15727658;2017-03-20;2017;16;1;"al";"BE";"20140000438";2014-06-10
15729344;2017-01-27;2017;9;1;"al";"EP";"20140165839";2014-04-24
13743276;2014-11-07;2014;50;4;"al";"US";"201213593721";2012-08-24
14784432;2016-07-22;2016;34;1;"al";"IT";"2013FI00248";2013-10-17
15732987;2017-03-20;2017;16;1;"al";"WO";"2014NL50372";2014-06-10
84300499;1984-10-05;1984;49;1;"al";"US";"19830497001";1983-05-23
8745883;2009-12-11;2010;2;1;"al";"US";"20070912227P";2007-04-17
11191651;2012-06-12;2012;24;1;"al";"US";"20100966269";2010-12-13
84300499;1984-10-05;1984;49;2;"al";"US";"19830508509";1983-06-28
94402665;1995-06-09;1995;30;1;"al";"FR";"19930014525";1993-12-03
13792076;2015-06-12;2015;29;2;"al";"GB";"20120015528";2012-08-31
13792076;2015-06-12;2015;29;3;"al";"GB";"20120015530";2012-08-31
12735253;2014-04-11;2014;20;1;"al";"DE";"201120102743U";2011-07-04
13805117;2015-03-20;2015;17;1;"al";"US";"201261659227P";2012-06-13
1125941;2002-03-22;2002;19;1;"al";"DE";"2000154338";2000-11-02
4747033;2006-05-05;2006;23;1;"al";"JP";"20030312386";2003-09-04
5789021;2007-04-20;2007;21;1;"al";"DE";"20042013840U";2004-09-06
7122541;2008-05-09;2008;24;1;"al";"US";"20060608570";2006-12-08
14853534;2016-07-22;2016;34;1;"al";"US";"201361890871P";2013-10-14
14854729;2016-07-22;2016;34;1;"al";"US";"201361891483P";2013-10-16
4748769;2006-02-17;2006;14;1;"al";"NO";"20030002919";2003-06-25
5814240;2007-07-27;2007;35;1;"al";"JP";"20040359683";2004-12-13
18152981;2018-06-01;2018;27;4;"al";"JP";"20100238039";2010-10-22
18152981;2018-06-01;2018;27;5;"al";"JP";"20100238038";2010-10-22
14766406;2016-06-17;2016;29;1;"al";"FR";"20130058803";2013-09-12
15830404;2017-05-12;2017;24;1;"al";"US";"201462033331P";2014-08-05
10840163;2012-09-28;2012;44;1;"al";"US";"20090290107P";2009-12-24
10842921;2012-10-19;2012;47;1;"al";"ES";"20100000330";2010-03-12
97118134;1998-03-13;1998;18;1;"al";"JP";"19960279452";1996-10-22
97118134;1998-03-13;1998;18;2;"al";"JP";"19970242931";1997-09-08
12701879;2013-11-01;2013;49;1;"al";"DE";"20111003292";2011-01-28
13768444;2015-01-02;2015;6;1;"al";"NO";"20120000365";2012-03-26
88300049;1988-06-18;1988;31;1;"al";"PT";"19630000840";1987-01-06
3027646;2004-04-23;2004;24;1;"al";"JP";"20020351754";2002-12-03
13792076;2015-06-12;2015;29;4;"al";"GB";"20120015525";2012-08-31
13792076;2015-06-12;2015;29;5;"al";"GB";"20120015543";2012-08-31
11193204;2012-06-19;2012;25;1;"al";"US";"20100973221";2010-12-20
11195497;2012-07-17;2012;29;1;"al";"DE";"20111002657";2011-01-13
8745240;2009-12-25;2010;4;1;"al";"US";"20070734854";2007-04-13
8748112;2010-05-14;2010;24;1;"al";"US";"20070969306P";2007-08-31
14157819;2014-09-17;2014;38;1;"al";"US";"201313802954";2013-03-14
14158453;2014-09-09;2014;37;1;"al";"IT";"2013TO00187";2013-03-08
13792076;2015-06-12;2015;29;6;"al";"GB";"20120015534";2012-08-31
17150946;2017-06-23;2017;30;1;"al";"TW";"20160101573";2016-01-19
97918869;1999-06-18;1999;31;1;"al";"US";"19960718764";1996-09-23
9827807;2011-07-29;2011;35;1;"al";"SE";"20080002459";2008-11-24
9829693;2011-06-24;2011;30;1;"al";"US";"20080110737P";2008-11-03
8717869;2009-12-04;2010;1;2;"al";"FR";"20070054757";2007-04-27
9760636;2011-07-22;2011;34;1;"al";"IT";"2008MI01929";2008-11-03
17151582;2017-06-15;2017;23;1;"al";"EP";"20090177500";2009-11-30
93250162;1993-12-17;1994;5;1;"al";"DE";"19924225397";1992-07-29
11003792;2011-07-29;2011;35;1;"al";"DK";"20090000097";2009-01-22
11003792;2011-07-29;2011;35;2;"al";"US";"20090146912P";2009-01-23
10842921;2012-10-19;2012;47;2;"al";"ES";"20100000042";2010-01-14
12153431;2012-08-07;2012;32;1;"al";"GB";"20110002104";2011-02-07
79900767;1980-08-05;1980;20;1;"al";"US";"19780919763";1978-06-28
88401365;1988-11-05;1988;51;1;"al";"FR";"19870007981";1987-06-09
3028095;2004-04-30;2004;25;1;"al";"DE";"2002157726";2002-12-11
3028095;2004-04-30;2004;25;2;"al";"DE";"2003102295";2003-01-22
12153431;2012-08-07;2012;32;2;"al";"US";"201161440055P";2011-02-07
12156372;2012-08-28;2012;35;1;"al";"US";"201161445376P";2011-02-22
12735083;2014-05-02;2014;23;1;"al";"DK";"20110070357";2011-07-04
12735083;2014-05-02;2014;23;2;"al";"US";"201161504262P";2011-07-04
78100896;1979-02-21;0;0;1;"al";"DE";"19772744908";1977-10-06
962555;2003-05-02;2003;25;1;"al";"ES";"19990002285";1999-10-18
112352;2000-12-22;2001;6;1;"al";"DE";"1999137120";1999-08-06
12199399;2013-07-02;2013;27;1;"al";"FR";"20110062495";2011-12-28
4725870;2005-11-25;2006;2;1;"al";"CH";"20030063503";2003-04-07
4728178;2005-12-02;2006;3;1;"al";"DE";"2003118020";2003-04-19
13002472;2013-09-24;2013;39;1;"al";"IT";"2006TO00491";2006-07-04
13003808;2013-11-05;2013;45;1;"al";"US";"20090255261P";2009-10-27
9829693;2011-06-24;2011;30;2;"al";"US";"20090170869P";2009-04-20
11193465;2012-06-19;2012;25;1;"al";"US";"20100972207";2010-12-17
9760636;2011-07-22;2011;34;2;"al";"IT";"2008MI01930";2008-11-03
9760636;2011-07-22;2011;34;3;"al";"IT";"2008MI01931";2008-11-03
15832194;2017-05-19;2017;25;1;"al";"JP";"20140164159";2014-08-12
15832194;2017-05-19;2017;25;2;"al";"JP";"20140221736";2014-10-30
4386033;2005-04-29;2005;24;1;"al";"GR";"20030100516";2003-12-09
5825645;2007-07-27;2007;35;1;"al";"DE";"20041060022";2004-12-14
92908724;1993-12-17;1994;5;1;"al";"GB";"19910008152";1991-04-17
96305334;1996-12-06;1997;4;1;"al";"US";"19950504941";1995-07-20
9764026;2011-07-01;2011;31;1;"al";"US";"20080108481P";2008-10-24
9764026;2011-07-01;2011;31;2;"al";"US";"20090414241";2009-03-30
14003651;2015-02-04;2015;6;1;"al";"DE";"20121004214";2012-03-06
14157904;2014-09-17;2014;38;1;"al";"US";"201313803176";2013-03-14
5793172;2007-06-22;2007;30;1;"al";"JP";"20040302177";2004-10-15
7121297;2008-05-09;2008;24;1;"al";"US";"20060563747";2006-11-28
4715691;2005-10-07;2005;47;1;"al";"US";"20030450965P";2003-02-28
4715691;2005-10-07;2005;47;2;"al";"US";"20030494376P";2003-08-11
13795810;2015-07-10;2015;33;1;"al";"ES";"20120031547";2012-10-08
13796296;2015-03-06;2015;15;1;"al";"US";"201261653553P";2012-05-31
7732605;2008-12-12;2009;3;1;"al";"GB";"20060008367";2006-04-28
7732605;2008-12-12;2009;3;2;"al";"GB";"20060008467";2006-04-28
7122329;2008-05-23;2008;26;1;"al";"US";"20060610115";2006-12-13
7123090;2008-02-22;2008;13;1;"al";"DE";"2001113038";2001-03-17
12156372;2012-08-28;2012;35;2;"al";"US";"201213400495";2012-02-20
12160566;2012-09-25;2012;39;1;"al";"JP";"20110065469";2011-03-24
7732605;2008-12-12;2009;3;3;"al";"GB";"20070000679";2007-01-15
7732605;2008-12-12;2009;3;4;"al";"GB";"20070003230";2007-02-20
3028095;2004-04-30;2004;25;3;"al";"DE";"2003122210";2003-05-16
8835294;2010-05-07;2010;23;1;"al";"JP";"20070261721";2007-10-05
11194851;2012-07-10;2012;28;1;"al";"US";"20110984759";2011-01-05
11250339;2011-08-26;2011;39;1;"al";"US";"20100317112";2010-03-24
99941319;2001-04-27;2001;24;1;"al";"AU";"1998PP05263";1998-08-14
2731549;2003-12-12;2004;5;1;"al";"US";"20010286803P";2001-04-26
11250339;2011-08-26;2011;39;2;"al";"US";"20100826904";2010-06-30
11250553;2011-11-30;2011;48;1;"al";"US";"20100349167P";2010-05-27
15198369;2016-05-20;2016;25;1;"al";"GB";"20140022790";2014-12-19
15199973;2016-06-17;2016;29;1;"al";"DE";"201510200500";2015-01-15
9831246;2011-07-22;2011;34;1;"al";"US";"20090220187P";2009-06-24
9831246;2011-07-22;2011;34;2;"al";"US";"20090271179P";2009-07-17
11290130;2011-09-09;2011;41;1;"al";"FR";"20100001500";2010-04-09
12733017;2014-02-07;2014;11;1;"al";"EP";"20110172385";2011-07-01
11006221;2012-06-27;2012;26;1;"al";"DE";"201010335529";2010-08-05
11006221;2012-06-27;2012;26;2;"al";"DE";"201110100905";2011-05-09
4254881;2005-01-07;2005;8;1;"al";"US";"20030643297";2003-08-18
8784434;2010-05-28;2010;26;1;"al";"EP";"20070388060";2007-08-29
15832194;2017-05-19;2017;25;3;"al";"JP";"20150154005";2015-08-04
88301561;1988-07-23;1988;36;1;"al";"WO";"1987US00423";1987-03-02
4016620;2005-03-04;2005;16;1;"al";"DE";"2003148060";2003-10-16
4022521;2005-08-05;2005;38;1;"al";"GB";"20040005843";2004-03-16
12737898;2014-09-05;2014;41;1;"al";"WO";"2011JP06695";2011-11-30
13800659;2015-03-13;2015;16;1;"al";"JP";"20120131171";2012-06-08
14851304;2016-07-08;2016;32;1;"al";"US";"201361885968P";2013-10-02
87870044;1988-11-19;1989;1;1;"al";"ES";"19860553734";1986-04-04
15194915;2016-05-17;2016;20;1;"al";"US";"201414542850";2014-11-17
16724272;2018-02-09;2018;11;1;"al";"DE";"201510105979";2015-04-20
10008110;2011-01-14;2011;7;1;"al";"DE";"20091036227";2009-08-05
10011184;2010-12-10;2011;2;1;"al";"DK";"19990001655";1999-11-17
9831246;2011-07-22;2011;34;3;"al";"US";"20080120338P";2008-12-05
9832982;2011-07-22;2011;34;1;"al";"ES";"20080003624";2008-12-19
7122650;2008-05-23;2008;26;1;"al";"US";"20060610042";2006-12-13
7123671;2008-05-30;2008;27;1;"al";"US";"20060646767";2006-12-28
8787135;2010-05-07;2010;23;1;"al";"DE";"20071045884";2007-09-25
9837513;2011-10-14;2011;46;1;"al";"JP";"20090001306";2009-01-07
13805284;2016-06-10;2016;28;1;"al";"GB";"20130015920";2013-09-06
99952554;2001-08-03;2001;38;1;"al";"DE";"1998154683";1998-11-26
8788024;2009-11-20;2009;52;1;"al";"FR";"20070053900";2007-03-19
9835609;2011-09-16;2011;42;1;"al";"US";"20090163857P";2009-03-26
9838849;2011-09-23;2011;43;1;"al";"JP";"20090012280";2009-01-22
11724817;2013-02-15;2013;12;1;"al";"PT";"20100105112";2010-05-10
4715691;2005-10-07;2005;47;3;"al";"US";"20030512600P";2003-10-16
4715691;2005-10-07;2005;47;4;"al";"US";"20040537938P";2004-01-21
11006221;2012-06-27;2012;26;3;"al";"DE";"20111010090";2011-05-09
11006221;2012-06-27;2012;26;4;"al";"DE";"201110102065";2011-05-19
4730400;2005-12-23;2006;6;1;"al";"SE";"20030001267";2003-04-30
5850529;2007-02-23;2007;13;1;"al";"FI";"20040005274";2004-07-15
5779535;2007-10-05;2007;45;1;"al";"US";"20050039624";2005-01-20
7011264;2008-01-11;2008;7;1;"al";"DE";"20062012314U";2006-08-10
9831525;2011-09-09;2011;41;1;"al";"US";"20080121381P";2008-12-10
11190449;2012-06-05;2012;23;1;"al";"US";"20100959624";2010-12-03
14846106;2016-06-24;2016;30;1;"al";"FI";"20130005937";2013-09-18
17152876;2017-07-04;2017;31;1;"al";"US";"201615008922";2016-01-28
13719737;2015-02-06;2015;11;1;"al";"DE";"20121008965";2012-05-03
13719737;2015-02-06;2015;11;2;"al";"DE";"20121021658";2012-11-05
11727727;2013-03-08;2013;15;1;"al";"GB";"20110002993";2011-02-22
11727727;2013-03-08;2013;15;2;"al";"GB";"20100008920";2010-05-28
82104876;1982-10-15;1982;50;1;"al";"DE";"19813123029";1981-06-10
6770606;2008-01-18;2008;8;1;"al";"US";"20050681210P";2005-05-13
7112102;2007-12-14;2008;3;1;"al";"US";"20060484241";2006-07-10
7112704;2008-04-04;2008;19;1;"al";"US";"20060555430";2006-11-01
11728804;2013-05-17;2013;25;1;"al";"DE";"20102011397U";2010-08-13
11729306;2013-04-05;2013;19;1;"al";"EP";"20100168064";2010-07-01
8010999;2009-02-06;2009;11;1;"al";"ES";"20070001738";2007-06-22
8011192;2008-11-28;2009;1;1;"al";"JP";"20070165733";2007-06-25
1908034;2002-09-13;2002;44;1;"al";"GB";"20000002126";2000-01-31
3024579;2004-03-19;2004;19;1;"al";"DE";"2002150178";2002-10-28
11730433;2012-12-28;2013;5;1;"al";"FR";"20100052117";2010-03-24
11730901;2013-04-05;2013;19;1;"al";"DE";"20101025736";2010-07-01
14724994;2016-02-12;2016;11;1;"al";"EP";"20130166628";2013-05-06
14725229;2016-01-22;2016;8;1;"al";"FR";"20130053584";2013-04-19
9737113;2011-07-01;2011;31;1;"al";"GB";"20080018467";2008-10-08
9740478;2011-04-29;2011;22;1;"al";"FR";"20080055684";2008-08-22
15727623;2017-03-10;2017;15;1;"al";"DE";"20142004799U";2014-06-04
15730049;2017-03-10;2017;15;1;"al";"DK";"20140000303";2014-06-09
9835609;2011-09-16;2011;42;2;"al";"US";"20080122593P";2008-12-15
9841976;2011-12-23;2012;4;1;"al";"US";"20090161475P";2009-03-19
99952554;2001-08-03;2001;38;2;"al";"DE";"1999120504";1999-05-05
99952711;2001-07-20;2001;36;1;"al";"GB";"19980024320";1998-11-06
10820931;2012-07-06;2012;32;1;"al";"US";"20090572342";2009-10-02
12197614;2013-06-18;2013;25;1;"al";"GB";"20110021740";2011-12-16
16725357;2018-03-23;2018;17;1;"al";"DK";"20150070370";2015-06-16
16725358;2018-03-09;2018;15;1;"al";"DK";"20150070339";2015-06-03
10015226;2011-07-15;2011;33;1;"al";"DE";"20101006544";2010-02-01
11170494;2012-03-20;2012;12;1;"al";"DE";"2001119625";2001-04-20
11192207;2012-07-10;2012;28;1;"al";"GB";"20100020828";2010-12-08
11192207;2012-07-10;2012;28;2;"al";"US";"20100420940P";2010-12-08
99952711;2001-07-20;2001;36;2;"al";"GB";"19990007489";1999-03-31
4356081;2004-10-15;2004;49;1;"al";"FR";"20030006510";2003-05-28
5850529;2007-02-23;2007;13;2;"al";"FI";"20040005483";2004-12-15
8792650;2010-04-09;2010;19;1;"al";"JP";"20070220907";2007-08-28
15731236;2016-09-30;2016;44;1;"al";"JP";"20130271673";2013-12-27
97913119;1999-07-23;1999;36;1;"al";"DK";"19960001337";1996-11-22
8718457;2009-09-18;2009;43;1;"al";"ES";"20070000444";2007-01-26
8724088;2009-10-16;2009;47;1;"al";"RU";"20070108125";2007-03-05
11726307;2013-03-15;2013;16;1;"al";"US";"201113020074";2011-02-03
11726307;2013-03-15;2013;16;2;"al";"US";"20100353730P";2010-06-11
11250767;2012-03-27;2012;13;1;"al";"US";"20100924466";2010-09-28
12735912;2014-05-09;2014;24;1;"al";"EP";"20110175051";2011-07-22
9760813;2011-10-28;2011;48;1;"al";"DE";"20091006017";2009-01-23
12722348;2014-02-21;2014;13;1;"al";"DE";"201110102005";2011-05-19
11729051;2013-04-05;2013;19;1;"al";"US";"20100360112P";2010-06-30
11729051;2013-04-05;2013;19;2;"al";"DK";"20100070306";2010-06-30
16725543;2018-03-16;2018;16;1;"al";"EP";"20150171269";2015-06-09
16726079;2018-03-16;2018;16;1;"al";"DE";"201510210474";2015-06-09
11730788;2013-03-29;2013;18;1;"al";"NO";"20110000487";2011-03-30
11730788;2013-03-29;2013;18;2;"al";"GB";"20100010631";2010-06-23
12198021;2013-07-02;2013;27;1;"al";"US";"201113338506";2011-12-28
12700919;2013-10-18;2013;47;1;"al";"DK";"201170017P";2011-01-13
12722348;2014-02-21;2014;13;2;"al";"WO";"2011DE02019";2011-11-21
12726426;2014-04-11;2014;20;1;"al";"DE";"20111078804";2011-07-07
12700919;2013-10-18;2013;47;2;"al";"US";"201161433294P";2011-01-17
14824871;2016-07-29;2016;35;1;"al";"FR";"20130060453";2013-10-25
97914656;1998-12-11;1999;4;1;"al";"NL";"19961002765";1996-04-02
4466006;2004-09-24;2004;46;1;"al";"CZ";"20030000702";2003-03-11
7734848;2009-02-06;2009;11;1;"al";"AE";"4372006";2006-06-17
13765659;2015-06-19;2015;30;1;"al";"EP";"20120183930";2012-09-11
88420360;1989-03-11;1989;17;1;"al";"FR";"19870014957";1987-10-23
11193321;2012-06-19;2012;25;1;"al";"US";"20100973466";2010-12-20
12738021;2014-04-04;2014;19;1;"al";"DK";"201170351P";2011-06-30
8792650;2010-04-09;2010;19;2;"al";"JP";"20080081689";2008-03-26
8798823;2011-05-06;2011;23;1;"al";"US";"20080198402";2008-08-26
12736605;2013-12-20;2014;4;1;"al";"US";"201161434641P";2011-01-20
12737475;2014-04-18;2014;21;1;"al";"DK";"20110070379";2011-07-13
16721745;2018-02-23;2018;13;1;"al";"DE";"201510107934";2015-05-20
2777070;2003-12-05;2004;4;1;"al";"DE";"2001145414";2001-09-14
11730788;2013-03-29;2013;18;3;"al";"NO";"20100000906";2010-06-23
11731023;2013-01-25;2013;9;1;"al";"FR";"20100052999";2010-04-20
11176510;2012-02-22;2012;8;1;"al";"US";"20100858716";2010-08-18
12188552;2013-04-16;2013;16;1;"al";"US";"201113274095";2011-10-14
7711594;2008-10-10;2008;46;1;"al";"DE";"20061008095";2006-02-20
9817698;2011-05-06;2011;23;1;"al";"US";"20080101168";2008-09-30
3024579;2004-03-19;2004;19;2;"al";"DE";"2002153699";2002-11-18
3025630;2004-04-09;2004;22;1;"al";"DE";"2002155009";2002-11-25
11729544;2013-03-22;2013;17;1;"al";"US";"20100356857P";2010-06-21
11730778;2013-03-29;2013;18;1;"al";"NL";"20102004987";2010-06-28
12762297;2014-07-04;2014;32;1;"al";"GB";"20110016551";2011-09-26
12765692;2014-01-03;2014;6;1;"al";"JP";"20110076830";2011-03-30
92914406;1994-05-20;1994;27;1;"al";"GB";"19910019852";1991-09-17
96301181;1996-07-19;1996;36;1;"al";"US";"19950398479";1995-03-03
3025997;2004-01-19;2004;10;1;"al";"DE";"1997156777";1997-12-19
6012699;2006-12-29;2007;5;1;"al";"DE";"2005212040U";2005-07-28
14877412;2016-10-07;2016;45;1;"al";"US";"201314144667";2013-12-31
14877712;2016-10-14;2016;46;1;"al";"US";"201461925001P";2014-01-08
11731301;2013-04-05;2013;19;1;"al";"AT";"20100001113";2010-07-01
11731905;2012-10-12;2012;46;1;"al";"KR";"20100128424";2010-12-15
14825907;2016-04-22;2016;21;1;"al";"US";"201361846280P";2013-07-15
96303252;1996-09-27;1996;46;1;"al";"JP";"19950110888";1995-05-09
14882642;2016-11-25;2016;52;1;"al";"US";"201461940143P";2014-02-14
16154479;2016-07-08;2016;32;1;"al";"DE";"201510101765";2015-02-06
12737475;2014-04-18;2014;21;2;"al";"US";"201161508076P";2011-07-15
13801766;2015-06-26;2015;31;1;"al";"IT";"2012MI01569";2012-09-20
12730319;2014-12-05;2015;2;1;"al";"US";"201261605133P";2012-02-29
15866964;2017-09-15;2017;42;1;"al";"DK";"20140070776";2014-12-12
10014735;2011-04-29;2011;22;1;"al";"DE";"20091055708";2009-11-26
11171154;2012-01-04;2012;1;1;"al";"US";"20100826220";2010-06-29
13806005;2015-09-11;2015;42;1;"al";"US";"201213693743";2012-12-04
13806005;2015-09-11;2015;42;2;"al";"US";"201213693762";2012-12-04
12766099;2014-07-04;2014;32;1;"al";"IT";"2011RM00517";2011-09-30
12766099;2014-07-04;2014;32;2;"al";"US";"201161548078P";2011-10-17
88905751;1989-04-15;1989;22;1;"al";"DE";"19870008163U";1987-06-10
97112490;1997-12-12;1998;5;1;"al";"DE";"1996212720U";1996-07-23
12186134;2013-04-02;2013;14;1;"al";"NL";"20112007504";2011-09-29
12186738;2013-04-02;2013;14;1;"al";"GB";"20110016717";2011-09-28
7734848;2009-02-06;2009;11;2;"al";"EP";"20060116656";2006-07-05
7734848;2009-02-06;2009;11;3;"al";"PK";"20060001021";2006-08-22
96307574;1997-03-14;1997;18;1;"al";"JP";"19950275169";1995-10-24
4710652;2005-10-21;2005;49;1;"al";"US";"20030377233";2003-02-28
12188624;2013-04-30;2013;18;1;"al";"IT";"2011TO00986";2011-10-28
12189278;2013-04-30;2013;18;1;"al";"DE";"20111054811";2011-10-26
7118645;2008-03-21;2008;17;1;"al";"US";"20060551430";2006-10-20
7119824;2008-04-04;2008;19;1;"al";"US";"20060555987";2006-11-02
13842149;2015-07-03;2015;32;1;"al";"US";"201261707534P";2012-09-28
14877470;2016-10-21;2016;47;1;"al";"CN";"20131743494";2013-12-30
13798350;2015-09-18;2015;43;1;"al";"EP";"20120195249";2012-12-03
14843632;2016-06-24;2016;30;1;"al";"US";"201314028251";2013-09-16
12188552;2013-04-16;2013;16;2;"al";"US";"201113274108";2011-10-14
12188552;2013-04-16;2013;16;3;"al";"DK";"20110070660";2011-11-30
12738021;2014-04-04;2014;19;2;"al";"US";"201161503644P";2011-07-01
13800503;2015-03-06;2015;15;1;"al";"US";"201261655095P";2012-06-04
16163818;2016-12-02;2017;1;1;"al";"KR";"20130091243";2013-07-31
16163818;2016-12-02;2017;1;2;"al";"KR";"20140046679";2014-04-18
11731905;2012-10-12;2012;46;2;"al";"KR";"20100000384";2010-01-05
14873815;2016-09-30;2016;44;1;"al";"US";"201314138414";2013-12-23
12188552;2013-04-16;2013;16;4;"al";"DK";"20110070714";2011-12-16
12192343;2013-05-28;2013;22;1;"al";"KR";"20110122220";2011-11-22
13800550;2015-07-24;2015;35;1;"al";"US";"201261656851P";2012-06-07
13805047;2015-06-19;2015;30;1;"al";"CN";"20121341409";2012-09-14
83903308;1984-12-01;1985;5;1;"al";"JP";"19820229846";1982-12-28
97202756;1998-08-14;1998;40;1;"al";"JP";"19970070214";1997-03-24
7121058;2008-05-09;2008;24;1;"al";"JP";"20060315629";2006-11-22
11190446;2012-06-05;2012;23;1;"al";"US";"20100957693";2010-12-01
16154736;2016-07-22;2016;34;1;"al";"US";"201514624906";2015-02-18
16157178;2016-07-01;2016;31;1;"al";"FR";"20100057756";2010-09-27
7734848;2009-02-06;2009;11;4;"al";"AU";"20060203654";2006-08-23
7736263;2008-12-12;2009;3;1;"al";"US";"20060746375P";2006-05-04
10839659;2011-07-15;2011;33;1;"al";"KR";"20090129361";2009-12-22
10839659;2011-07-15;2011;33;2;"al";"KR";"20100014723";2010-02-18
12192771;2013-12-10;2013;50;1;"al";"TW";"20120120653";2012-06-08
12194626;2013-06-04;2013;23;1;"al";"KR";"20110126278";2011-11-29
16159952;2016-08-12;2016;37;1;"al";"US";"201514656870";2015-03-13
16162692;2016-08-19;2016;38;1;"al";"US";"20080081838";2008-07-18
4732943;2006-02-03;2006;12;1;"al";"DE";"2003124166";2003-05-28
7713462;2010-03-19;2010;16;1;"al";"IT";"2006RM00122";2006-03-09
11729421;2013-04-12;2013;20;1;"al";"DE";"20101026270";2010-07-06
11730893;2013-04-12;2013;20;1;"al";"AU";"20100100734";2010-07-09
92906857;1993-11-19;1994;1;1;"al";"GB";"19910006047";1991-03-21
7730684;2008-11-28;2009;1;1;"al";"FI";"20060005237";2006-04-18
13806005;2015-09-11;2015;42;3;"al";"US";"201213711966";2012-12-12
14856785;2016-09-23;2016;43;1;"al";"US";"201361917538P";2013-12-18
12192745;2013-11-12;2013;46;1;"al";"TW";"20120116143";2012-05-07
