id;bulletin_year;bulletin_nr;date_type;event_date;cause_interruption;converted_to_country
9167791;2013;19;"DWDRWN";2012-09-15;"NA";"  "
12006335;0;0;"FEXRRQ";2016-11-21;"NA";"  "
12006335;2013;50;"RQEXAM";2013-10-29;"NA";"  "
12008158;0;0;"FEXRRQ";2015-02-17;"NA";"  "
12155391;0;0;"FEXRRQ";2014-12-18;"NA";"  "
12155391;2013;48;"RQEXAM";2013-10-14;"NA";"  "
12155391;2017;7;"DWDRWN";2016-09-09;"NA";"  "
13784535;2015;11;"RQEXAM";2014-11-14;"NA";"  "
13795167;0;0;"FEXRRQ";2018-01-24;"NA";"  "
13795167;2015;40;"RQEXAM";2015-04-16;"NA";"  "
11715969;0;0;"FEXRRQ";2014-01-17;"NA";"  "
11715969;2013;8;"RQEXAM";2012-10-03;"NA";"  "
11715969;2015;17;"OPPNFI";2015-02-17;"NA";"  "
12186088;2014;52;"RQEXAM";2014-06-12;"NA";"  "
12186088;2017;5;"OPPNFI";2016-11-25;"NA";"  "
14185895;0;0;"FEXRRQ";2017-11-27;"NA";"  "
5720132;2009;11;"WDRWNA";2009-01-29;"NA";"  "
10711880;0;0;"FEXRRQ";2013-01-22;"NA";"  "
10711880;2012;6;"RQEXAM";2011-09-27;"NA";"  "
14810755;2016;16;"RQEXAM";2016-01-12;"NA";"  "
14810885;2016;16;"RQEXAM";2015-12-17;"NA";"  "
14815699;0;0;"FEXRRQ";2018-05-03;"NA";"  "
12707978;0;0;"FEXRRQ";2014-10-08;"NA";"  "
12707978;2014;4;"RQEXAM";2013-10-15;"NA";"  "
12707978;2016;10;"OPPNFI";2016-01-05;"NA";"  "
12711555;0;0;"FEXRRQ";2016-04-05;"NA";"  "
12711555;2014;4;"RQEXAM";2013-09-25;"NA";"  "
12711555;2017;34;"OPPNFI";2017-06-15;"NA";"  "
6813166;2015;27;"DWDRWN";2014-12-16;"NA";"  "
9163240;0;0;"FEXRRQ";2015-07-24;"NA";"  "
9163240;2013;2;"RQEXAM";2012-11-30;"NA";"  "
11732468;2013;22;"RQEXAM";2013-01-17;"NA";"  "
11732468;2015;21;"OPPNFI";2015-03-12;"NA";"  "
13166281;2016;24;"DWDRWN";2015-12-01;"NA";"  "
9008270;2011;30;"RQEXAM";2011-06-20;"NA";"  "
9008270;2013;37;"OPPNFI";2013-07-04;"NA";"  "
9012163;0;0;"FEXRRQ";2011-08-01;"NA";"  "
9012163;2010;24;"RQEXAM";2010-05-06;"NA";"  "
9012163;2016;24;"OPPNFI";2016-04-11;"NA";"  "
11722740;0;0;"FEXRRQ";2017-02-22;"NA";"  "
9166284;2010;36;"RQEXAM";2010-07-26;"NA";"  "
9166284;2012;49;"OPPNFI";2012-10-01;"NA";"  "
9171632;0;0;"FEXRRQ";2013-08-13;"NA";"  "
5107571;2016;39;"OPPNFI";2016-07-22;"NA";"  "
7866881;0;0;"FEXRRQ";2014-07-14;"NA";"  "
7866881;2009;48;"RQEXAM";2009-07-15;"NA";"  "
10721366;0;0;"FEXRRQ";2013-06-14;"NA";"  "
10721366;2012;10;"RQEXAM";2011-11-22;"NA";"  "
10721366;2014;44;"OPPNFI";2014-08-21;"NA";"  "
11754825;0;0;"FEXRRQ";2015-02-04;"NA";"  "
11754825;2014;29;"RQEXAM";2014-03-27;"NA";"  "
11754825;2015;47;"DWDRWN";2015-06-16;"NA";"  "
6808466;2008;31;"RQEXAM";2008-06-05;"NA";"  "
6808466;2014;45;"DWDRWN";2014-06-03;"NA";"  "
9163268;0;0;"FEXRRQ";2010-07-30;"NA";"  "
9012113;0;0;"FEXRRQ";2011-11-03;"NA";"  "
9012113;2011;41;"RQEXAM";2011-09-05;"NA";"  "
9012113;2013;45;"DWDRWN";2013-04-03;"NA";"  "
7819498;2010;27;"RQEXAM";2010-03-08;"NA";"  "
7819498;2012;19;"OPPNFI";2012-03-02;"NA";"  "
10188029;0;0;"FEXRRQ";2013-02-11;"NA";"  "
13792433;2015;26;"RQEXAM";2015-03-16;"NA";"  "
94301235;0;0;"FEXRRQ";1995-07-11;"NA";"  "
94301235;1994;48;"RQEXAM";1994-10-06;"NA";"  "
15889746;2017;52;"RQEXAM";2017-09-18;"NA";"  "
88113903;0;0;"FEXRRQ";1993-05-10;"NA";"  "
88113903;1991;2;"RQEXAM";1990-11-13;"NA";"  "
12156012;2012;34;"RQEXAM";2012-02-17;"NA";"  "
12156012;2013;46;"DWDRWN";2013-05-22;"NA";"  "
14166018;0;0;"FEXRRQ";2017-02-27;"NA";"  "
10189995;2012;50;"RQEXAM";2012-11-05;"NA";"  "
10189995;2014;26;"OPPNFI";2014-04-22;"NA";"  "
10190002;0;0;"FEXRRQ";2013-06-05;"NA";"  "
14185895;2015;43;"RQEXAM";2015-09-11;"NA";"  "
14194562;0;0;"FEXRRQ";2018-01-16;"NA";"  "
14194562;2016;4;"RQEXAM";2015-12-17;"NA";"  "
14815699;2016;47;"RQEXAM";2016-08-16;"NA";"  "
14817724;2016;18;"RQEXAM";2015-12-04;"NA";"  "
305969;0;0;"FEXRRQ";2005-05-25;"NA";"  "
12712572;0;0;"FEXRRQ";2015-06-19;"NA";"  "
12712572;2014;5;"RQEXAM";2013-08-21;"NA";"  "
12712572;2016;46;"OPPNFI";2016-09-12;"NA";"  "
12715367;2014;48;"RQEXAM";2014-08-18;"NA";"  "
12715367;2018;14;"DWDRWN";2017-11-03;"NA";"  "
12716376;0;0;"FEXRRQ";2015-04-28;"NA";"  "
2760757;2010;42;"DWDRWN";2010-04-10;"NA";"  "
8106020;0;0;"FEXRRQ";2011-01-14;"NA";"  "
8106020;2011;6;"RQEXAM";2010-12-23;"NA";"  "
6117817;2010;38;"OPPNFI";2010-07-15;"NA";"  "
6124242;0;0;"FEXRRQ";2013-10-01;"NA";"  "
6124242;2013;22;"RQEXAM";2013-04-17;"NA";"  "
91112701;1994;30;"DWDRWN";1994-01-31;"NA";"  "
91113402;0;0;"FEXRRQ";1993-04-22;"NA";"  "
91113402;1992;49;"RQEXAM";1992-10-07;"NA";"  "
9163240;2017;29;"OPPNFI";2017-05-11;"NA";"  "
9163742;0;0;"FEXRRQ";2013-04-18;"NA";"  "
9163742;2013;18;"RQEXAM";2013-03-26;"NA";"  "
11722740;2013;17;"RQEXAM";2013-01-16;"NA";"  "
11722740;2018;6;"DWDRWN";2017-09-05;"NA";"  "
11722925;0;0;"FEXRRQ";2014-02-18;"NA";"  "
13175120;2017;39;"RQEXAM";2017-08-16;"NA";"  "
13176741;0;0;"FEXRRQ";2013-09-30;"NA";"  "
13176741;2013;43;"RQEXAM";2013-07-16;"NA";"  "
9171632;2012;25;"RQEXAM";2012-05-09;"NA";"  "
9172032;0;0;"FEXRRQ";2014-06-10;"NA";"  "
9172032;2014;9;"RQEXAM";2014-01-10;"NA";"  "
96305262;1997;19;"RQEXAM";1997-03-12;"NA";"  "
96305262;2004;10;"OPPNFI";2003-12-15;"NA";"  "
4800312;2007;30;"RQEXAM";2007-05-04;"NA";"  "
7866881;2017;48;"DWDRWN";2017-06-07;"NA";"  "
8001249;0;0;"FEXRRQ";2014-02-14;"NA";"  "
8001249;2013;49;"RQEXAM";2013-10-25;"NA";"  "
10721659;2012;9;"RQEXAM";2011-11-04;"NA";"  "
10721659;2014;15;"DWDRWN";2013-11-01;"NA";"  "
12174100;0;0;"FEXRRQ";2014-08-05;"NA";"  "
13781752;2015;10;"RQEXAM";2014-11-10;"NA";"  "
13789465;0;0;"FEXRRQ";2015-11-04;"NA";"  "
13789465;2015;38;"RQEXAM";2015-06-11;"NA";"  "
4764463;2006;21;"RQEXAM";2006-01-27;"NA";"  "
4766921;2006;24;"RQEXAM";2006-03-20;"NA";"  "
4766921;2008;36;"DWDRWN";2008-02-29;"NA";"  "
9012547;0;0;"FEXRRQ";2017-10-26;"NA";"  "
9012547;2014;34;"RQEXAM";2014-07-15;"NA";"  "
11721218;2014;2;"RQEXAM";2011-05-31;"NA";"  "
12008158;2015;3;"RQEXAM";2014-12-05;"NA";"  "
12008158;2016;27;"OPPNFI";2016-05-02;"NA";"  "
12075006;2012;31;"RQEXAM";2012-01-20;"NA";"  "
12784432;2018;26;"OPPNFI";2018-04-20;"NA";"  "
12786942;0;0;"FEXRRQ";2016-01-27;"NA";"  "
12786942;2014;38;"RQEXAM";2014-06-10;"NA";"  "
9171042;0;0;"FEXRRQ";2011-06-10;"NA";"  "
9171042;2011;4;"RQEXAM";2010-12-16;"NA";"  "
9171042;2012;42;"OPPNFI";2012-08-10;"NA";"  "
14195762;2015;23;"RQEXAM";2014-12-02;"NA";"  "
14195762;2016;24;"DWDRWN";2015-12-04;"NA";"  "
14382367;0;0;"FEXRRQ";2017-07-13;"NA";"  "
13732561;0;0;"FEXRRQ";2017-07-20;"NA";"  "
13732561;2015;19;"RQEXAM";2015-02-02;"NA";"  "
13736498;0;0;"FEXRRQ";2015-11-19;"NA";"  "
12712901;0;0;"FEXRRQ";2016-02-10;"NA";"  "
12712901;2014;2;"RQEXAM";2013-10-01;"NA";"  "
12712901;2016;49;"DWDRWN";2016-06-21;"NA";"  "
10828497;2013;47;"DWDRWN";2013-06-01;"NA";"  "
10832677;2012;44;"RQEXAM";2012-06-14;"NA";"  "
10832677;2015;32;"DWDRWN";2014-12-16;"NA";"  "
10711880;2014;20;"OPPNFI";2014-03-06;"NA";"  "
10718950;0;0;"FEXRRQ";2014-03-26;"NA";"  "
10718950;2012;10;"RQEXAM";2011-11-01;"NA";"  "
9163742;2014;6;"DWDRWN";2013-08-20;"NA";"  "
9175497;2012;45;"DWDRWN";2012-04-27;"NA";"  "
9177144;2018;15;"RQEXAM";2018-02-28;"NA";"  "
8106020;2013;4;"OPPNFI";2012-11-16;"NA";"  "
8150375;2010;11;"DWDRWN";2009-09-05;"NA";"  "
10767365;2012;9;"RQEXAM";2011-11-23;"NA";"  "
91113402;1995;41;"OPPNFI";1995-07-20;"NA";"  "
97201049;0;0;"FEXRRQ";1999-11-11;"NA";"  "
97201049;1998;14;"RQEXAM";1998-01-29;"NA";"  "
11722925;2013;5;"RQEXAM";2012-10-02;"NA";"  "
11722925;2015;25;"OPPNFI";2015-04-10;"NA";"  "
11728641;0;0;"FEXRRQ";2015-02-10;"NA";"  "
13176741;2017;2;"OPPNFI";2016-11-04;"NA";"  "
13180434;0;0;"FEXRRQ";2015-04-01;"NA";"  "
13180434;2015;8;"RQEXAM";2014-04-17;"NA";"  "
9172032;2016;28;"OPPNFI";2016-05-09;"NA";"  "
9174274;2013;44;"DWDRWN";2013-05-03;"NA";"  "
9175325;2013;47;"DWDRWN";2013-06-01;"NA";"  "
8001249;2015;22;"OPPNFI";2015-03-19;"NA";"  "
8002021;2014;46;"DWDRWN";2014-03-12;"NA";"  "
8003358;0;0;"FEXRRQ";2017-03-27;"NA";"  "
12174100;2014;10;"RQEXAM";2014-01-20;"NA";"  "
12175336;2015;37;"DWDRWN";2015-01-17;"NA";"  "
12179980;0;0;"FEXRRQ";2017-07-24;"NA";"  "
7820489;0;0;"FEXRRQ";2010-08-20;"NA";"  "
7820489;2009;36;"RQEXAM";2009-03-25;"NA";"  "
7820489;2013;42;"DWDRWN";2013-04-03;"NA";"  "
10193906;0;0;"FEXRRQ";2016-07-21;"NA";"  "
10193906;2016;12;"RQEXAM";2016-02-12;"NA";"  "
10197446;2014;1;"DWDRWN";2013-07-02;"NA";"  "
13789465;2017;50;"OPPNFI";2017-10-05;"NA";"  "
13791923;0;0;"FEXRRQ";2016-05-27;"NA";"  "
13791923;2015;40;"RQEXAM";2015-06-11;"NA";"  "
9163268;2010;33;"RQEXAM";2010-07-06;"NA";"  "
9172777;0;0;"FEXRRQ";2012-07-10;"NA";"  "
9172777;2011;47;"RQEXAM";2011-10-07;"NA";"  "
11729344;0;0;"FEXRRQ";2015-04-28;"NA";"  "
11729344;2013;45;"RQEXAM";2013-07-17;"NA";"  "
11729344;2016;37;"OPPNFI";2016-07-08;"NA";"  "
12786942;2017;23;"OPPNFI";2017-03-30;"NA";"  "
12793141;2014;15;"RQEXAM";2013-12-23;"NA";"  "
12793141;2016;25;"DWDRWN";2015-12-01;"NA";"  "
10190002;2012;50;"RQEXAM";2012-11-05;"NA";"  "
10190002;2014;50;"OPPNFI";2014-10-02;"NA";"  "
10190531;0;0;"FEXRRQ";2012-07-06;"NA";"  "
88113903;1996;41;"OPPNFI";1996-07-19;"NA";"  "
88118622;1990;26;"DWDRWN";1989-11-18;"NA";"  "
88119987;0;0;"FEXRRQ";1991-01-31;"NA";"  "
94301235;1997;42;"OPPNFI";1997-07-24;"NA";"  "
94305881;0;0;"FEXRRQ";1996-08-06;"NA";"  "
94305881;1995;12;"RQEXAM";1994-08-22;"NA";"  "
9172616;2013;46;"DWDRWN";2013-05-03;"NA";"  "
9175181;2017;45;"RQEXAM";2017-09-29;"NA";"  "
9176458;2018;25;"DWDRWN";2017-12-01;"NA";"  "
79901369;1984;38;"DWDRWN";1984-03-01;"NA";"  "
4768637;0;0;"FEXRRQ";2010-03-26;"NA";"  "
4768637;2006;23;"RQEXAM";2006-04-10;"NA";"  "
14382367;2016;45;"RQEXAM";2016-09-30;"NA";"  "
80830042;0;0;"FEXRRQ";1982-06-15;"NA";"  "
80830042;1981;28;"RQEXAM";1981-05-06;"NA";"  "
10833663;0;0;"FEXRRQ";2016-12-08;"NA";"  "
10833663;2012;40;"RQEXAM";2012-06-27;"NA";"  "
10833663;2017;43;"DWDRWN";2017-04-19;"NA";"  "
11758109;0;0;"FEXRRQ";2014-10-23;"NA";"  "
11758109;2013;28;"RQEXAM";2013-03-22;"NA";"  "
11758109;2016;39;"OPPNFI";2016-07-22;"NA";"  "
10718950;2016;9;"OPPNFI";2016-01-05;"NA";"  "
12177831;2017;35;"DWDRWN";2017-02-18;"NA";"  "
12179985;2013;8;"RQEXAM";2012-11-09;"NA";"  "
10767365;2015;13;"DWDRWN";2014-10-01;"NA";"  "
10768987;0;0;"FEXRRQ";2017-01-03;"NA";"  "
10768987;2013;41;"DWDRWN";9999-12-31;"NA";"  "
11728641;2013;13;"RQEXAM";2012-12-19;"NA";"  "
11728641;2017;7;"OPPNFI";2016-12-12;"NA";"  "
13167934;2017;20;"RQEXAM";2017-04-05;"NA";"  "
13180434;2016;36;"OPPNFI";2016-07-01;"NA";"  "
15178429;0;0;"FEXRRQ";2017-10-18;"NA";"  "
15178429;2017;35;"RQEXAM";2017-07-25;"NA";"  "
9176295;2013;47;"DWDRWN";2013-06-01;"NA";"  "
9176363;2014;52;"DWDRWN";2014-06-03;"NA";"  "
9176444;0;0;"FEXRRQ";2011-12-28;"NA";"  "
8003358;2008;37;"RQEXAM";2008-02-25;"NA";"  "
8004993;2011;35;"RQEXAM";2011-07-18;"NA";"  "
8004993;2014;10;"DWDRWN";2013-10-01;"NA";"  "
12179980;2014;34;"RQEXAM";2014-07-11;"NA";"  "
12181052;2018;32;"RQEXAM";2018-07-03;"NA";"  "
12183567;0;0;"FEXRRQ";2014-12-23;"NA";"  "
13791923;2017;40;"OPPNFI";2017-07-27;"NA";"  "
13791991;2015;42;"RQEXAM";2015-07-07;"NA";"  "
16000107;2017;10;"RQEXAM";2017-01-25;"NA";"  "
12075006;2013;24;"WDRWNA";2013-04-26;"NA";"  "
12152450;2013;33;"DWDRWN";2013-02-16;"NA";"  "
12155394;2014;35;"DWDRWN";2014-02-22;"NA";"  "
10188029;2012;48;"RQEXAM";2012-10-19;"NA";"  "
10188883;2015;31;"DWDRWN";2014-12-02;"NA";"  "
10190087;2011;52;"RQEXAM";2011-11-18;"NA";"  "
9173981;0;0;"FEXRRQ";2012-01-31;"NA";"  "
9173981;2011;49;"RQEXAM";2011-10-27;"NA";"  "
9173981;2013;30;"OPPNFI";2013-05-16;"NA";"  "
11729459;0;0;"FEXRRQ";2015-02-26;"NA";"  "
11729459;2014;49;"RQEXAM";2014-03-05;"NA";"  "
11729459;2017;20;"DWDRWN";2016-12-01;"NA";"  "
88119987;1990;9;"RQEXAM";1989-12-07;"NA";"  "
88119987;1993;38;"OPPNFI";1993-07-01;"NA";"  "
1115808;0;0;"FEXRRQ";2003-03-31;"NA";"  "
94305881;1998;9;"OPPNFI";1997-12-06;"NA";"  "
94306681;1995;45;"RQEXAM";1995-09-15;"NA";"  "
94306681;1996;4;"WDRWNA";1995-09-25;"NA";"  "
4768637;2014;43;"DWDRWN";2014-04-01;"NA";"  "
7808608;0;0;"FEXRRQ";2015-01-08;"NA";"  "
7808608;2009;19;"RQEXAM";2009-02-19;"NA";"  "
9178630;2013;51;"DWDRWN";2013-07-02;"NA";"  "
11749937;0;0;"FEXRRQ";2015-04-23;"NA";"  "
11749937;2013;10;"RQEXAM";2012-02-15;"NA";"  "
80830042;1984;32;"OPPNFI";1984-05-11;"NA";"  "
2012833;2010;17;"DWDRWN";2009-10-30;"NA";"  "
8015451;2008;46;"RQEXAM";2008-09-02;"NA";"  "
11758352;0;0;"FEXRRQ";2014-08-11;"NA";"  "
11758352;2013;30;"RQEXAM";2013-03-25;"NA";"  "
11758352;2016;27;"OPPNFI";2016-05-02;"NA";"  "
13736498;2015;6;"RQEXAM";2014-10-28;"NA";"  "
13736498;2017;18;"OPPNFI";2017-02-28;"NA";"  "
13738570;0;0;"FEXRRQ";2017-05-19;"NA";"  "
12716376;2014;17;"RQEXAM";2014-01-16;"NA";"  "
12716376;2016;34;"OPPNFI";2016-06-17;"NA";"  "
82100290;0;0;"FEXRRQ";1984-05-28;"NA";"  "
10768987;2013;41;"RQEXAM";2013-06-10;"NA";"  "
10769352;0;0;"FEXRRQ";2017-04-13;"NA";"  "
10769352;2012;10;"RQEXAM";2011-09-29;"NA";"  "
6124242;2015;7;"OPPNFI";2014-12-08;"NA";"  "
6126416;0;0;"FEXRRQ";2018-02-19;"NA";"  "
6126416;2016;29;"RQEXAM";2016-06-09;"NA";"  "
9176444;2010;25;"RQEXAM";2010-04-12;"NA";"  "
9176444;2013;20;"OPPNFI";2013-03-07;"NA";"  "
9177818;0;0;"FEXRRQ";2011-03-07;"NA";"  "
15179429;0;0;"FEXRRQ";2017-07-14;"NA";"  "
15179429;2017;2;"RQEXAM";2016-12-01;"NA";"  "
15180399;0;0;"FEXRRQ";2017-10-24;"NA";"  "
10742848;2012;26;"RQEXAM";2012-03-19;"NA";"  "
10744269;0;0;"FEXRRQ";2015-07-10;"NA";"  "
10744269;2011;52;"RQEXAM";2011-08-19;"NA";"  "
12183567;2013;44;"RQEXAM";2013-09-20;"NA";"  "
12183567;2017;23;"OPPNFI";2017-03-30;"NA";"  "
12184603;0;0;"FEXRRQ";2014-08-06;"NA";"  "
10184783;2013;3;"DWDRWN";2012-07-03;"NA";"  "
10187441;0;0;"FEXRRQ";2014-04-15;"NA";"  "
10187441;2013;41;"RQEXAM";2013-09-03;"NA";"  "
10190531;2012;8;"RQEXAM";2012-01-09;"NA";"  "
10190531;2013;51;"OPPNFI";2013-10-10;"NA";"  "
10194839;0;0;"FEXRRQ";2016-12-16;"NA";"  "
94304960;0;0;"FEXRRQ";1996-03-19;"NA";"  "
94304960;1995;27;"RQEXAM";1995-05-05;"NA";"  "
94304960;1999;18;"OPPNFI";1999-02-16;"NA";"  "
9175767;2014;51;"DWDRWN";2014-06-03;"NA";"  "
9178593;2016;28;"RQEXAM";2016-06-02;"NA";"  "
9179197;2018;29;"RQEXAM";2018-06-06;"NA";"  "
11730578;2013;26;"RQEXAM";2013-05-15;"NA";"  "
11730578;2017;27;"DWDRWN";2017-02-01;"NA";"  "
11730646;0;0;"FEXRRQ";2013-12-17;"NA";"  "
14792383;0;0;"FEXRRQ";2018-07-24;"NA";"  "
14792383;2016;41;"RQEXAM";2016-05-20;"NA";"  "
14800428;0;0;"FEXRRQ";2017-11-07;"NA";"  "
99304418;0;0;"FEXRRQ";2002-03-20;"NA";"  "
99304418;2000;33;"RQEXAM";2000-06-19;"NA";"  "
99304418;2005;15;"OPPNFI";2005-01-24;"NA";"  "
11749937;2017;52;"OPPNFI";2017-10-19;"NA";"  "
11751807;0;0;"FEXRRQ";2015-04-17;"NA";"  "
11751807;2013;28;"RQEXAM";2013-03-18;"NA";"  "
11759152;2013;6;"RQEXAM";2012-10-16;"NA";"  "
11761492;0;0;"FEXRRQ";2015-04-27;"NA";"  "
11761492;2013;30;"RQEXAM";2013-04-11;"NA";"  "
8015451;2013;45;"WDRWNA";2013-10-01;"NA";"  "
8017664;0;0;"FEXRRQ";2010-10-25;"NA";"  "
8017664;2010;43;"RQEXAM";2010-09-21;"NA";"  "
13738570;2014;48;"RQEXAM";2014-08-05;"NA";"  "
13743214;0;0;"FEXRRQ";2017-03-30;"NA";"  "
13743214;2014;50;"RQEXAM";2014-08-07;"NA";"  "
12179985;2015;26;"WDRWNA";2015-05-20;"NA";"  "
12180236;0;0;"FEXRRQ";2015-05-18;"NA";"  "
12180236;2014;37;"RQEXAM";2014-08-05;"NA";"  "
12180236;2016;38;"OPPNFI";2016-07-15;"NA";"  "
12180304;2014;33;"RQEXAM";2014-07-04;"NA";"  "
12180304;2015;13;"WDRWNA";2015-02-16;"NA";"  "
8017664;2016;52;"DWDRWN";2016-06-30;"NA";"  "
8018595;2011;18;"DWDRWN";2010-10-29;"NA";"  "
10752662;0;0;"FEXRRQ";2018-06-13;"NA";"  "
10770973;0;0;"FEXRRQ";2015-09-18;"NA";"  "
10770973;2012;29;"RQEXAM";2012-04-05;"NA";"  "
10776589;0;0;"FEXRRQ";2013-09-02;"NA";"  "
9177818;2011;7;"RQEXAM";2010-12-30;"NA";"  "
9177818;2012;29;"OPPNFI";2012-05-11;"NA";"  "
9179235;2012;26;"DWDRWN";2011-12-23;"NA";"  "
15180399;2017;25;"RQEXAM";2017-05-15;"NA";"  "
15180652;2017;12;"DWDRWN";2016-08-18;"NA";"  "
15186568;2018;15;"DWDRWN";2017-09-30;"NA";"  "
15193484;2017;51;"RQEXAM";2017-11-09;"NA";"  "
15198098;2018;2;"RQEXAM";2017-12-01;"NA";"  "
15199400;0;0;"FEXRRQ";2017-07-11;"NA";"  "
13169955;0;0;"FEXRRQ";2015-07-27;"NA";"  "
13169955;2015;28;"RQEXAM";2015-06-01;"NA";"  "
13169955;2016;52;"OPPNFI";2016-10-21;"NA";"  "
10744269;2016;50;"OPPNFI";2016-10-07;"NA";"  "
10750836;0;0;"FEXRRQ";2018-07-12;"NA";"  "
10750836;2012;3;"RQEXAM";2011-09-13;"NA";"  "
12708687;0;0;"FEXRRQ";2016-10-11;"NA";"  "
12708687;2013;47;"RQEXAM";2013-08-05;"NA";"  "
12710888;2014;2;"RQEXAM";2013-09-25;"NA";"  "
12850438;0;0;"FEXRRQ";2016-03-17;"NA";"  "
12850438;2014;39;"RQEXAM";2014-05-08;"NA";"  "
12850438;2017;33;"OPPNFI";2017-06-08;"NA";"  "
12184603;2014;17;"RQEXAM";2014-03-12;"NA";"  "
14185526;2016;44;"RQEXAM";2016-09-22;"NA";"  "
14187727;0;0;"FEXRRQ";2015-11-20;"NA";"  "
10187441;2015;30;"OPPNFI";2015-05-15;"NA";"  "
10188678;0;0;"FEXRRQ";2017-12-08;"NA";"  "
10188678;2017;27;"RQEXAM";2017-05-23;"NA";"  "
12795481;2014;42;"RQEXAM";2014-06-06;"NA";"  "
12795481;2015;31;"DWDRWN";2015-01-29;"NA";"  "
14812758;2016;43;"RQEXAM";2016-07-19;"NA";"  "
14800428;2016;13;"RQEXAM";2015-01-12;"NA";"  "
82104526;0;0;"FEXRRQ";1985-02-14;"NA";"  "
82104526;0;0;"PMNTAM";1995-11-02;"NA";"  "
94400045;0;0;"FEXRRQ";1995-12-20;"NA";"  "
94400045;1994;31;"RQEXAM";1994-05-31;"NA";"  "
94400045;1998;37;"OPPNFI";1998-06-18;"NA";"  "
11754486;0;0;"FEXRRQ";2016-03-29;"NA";"  "
11754486;2013;20;"RQEXAM";2013-01-10;"NA";"  "
11754486;2017;34;"OPPNFI";2017-06-15;"NA";"  "
11730646;2013;23;"RQEXAM";2013-01-10;"NA";"  "
11730646;2015;11;"OPPNFI";2015-01-06;"NA";"  "
13170326;0;0;"FEXRRQ";2015-11-25;"NA";"  "
1115808;2003;14;"RQEXAM";2003-02-03;"NA";"  "
1115808;2005;46;"OPPNFI";2005-08-25;"NA";"  "
3758277;0;0;"FEXRRQ";2010-11-22;"NA";"  "
1111524;0;0;"FEXRRQ";2006-06-14;"NA";"  "
1111524;2002;27;"RQEXAM";2002-04-26;"NA";"  "
1111524;2007;45;"OPPNFI";2007-08-30;"NA";"  "
11751807;2016;38;"OPPNFI";2016-07-15;"NA";"  "
11753388;0;0;"FEXRRQ";2014-12-01;"NA";"  "
11753388;2013;3;"RQEXAM";2012-09-06;"NA";"  "
11761492;2017;12;"OPPNFI";2017-01-16;"NA";"  "
11764023;0;0;"FEXRRQ";2016-08-11;"NA";"  "
11764023;2013;30;"RQEXAM";2013-03-25;"NA";"  "
10752662;2012;27;"RQEXAM";2012-04-13;"NA";"  "
10753155;0;0;"FEXRRQ";2014-06-04;"NA";"  "
10753155;2012;4;"RQEXAM";2011-09-15;"NA";"  "
10753155;2015;43;"OPPNFI";2015-08-13;"NA";"  "
10758078;0;0;"FEXRRQ";2015-12-22;"NA";"  "
10758078;2012;6;"RQEXAM";2011-10-05;"NA";"  "
13744579;0;0;"FEXRRQ";2018-05-02;"NA";"  "
13744579;2015;24;"RQEXAM";2015-02-06;"NA";"  "
13747044;0;0;"FEXRRQ";2017-05-29;"NA";"  "
12180853;0;0;"FEXRRQ";2014-08-01;"NA";"  "
12180853;2014;3;"RQEXAM";2013-12-06;"NA";"  "
12180853;2015;45;"OPPNFI";2015-08-27;"NA";"  "
10776589;2012;37;"RQEXAM";2012-06-04;"NA";"  "
10776589;2016;34;"OPPNFI";2016-06-17;"NA";"  "
12882744;0;0;"FEXRRQ";2016-08-08;"NA";"  "
15199400;2017;11;"RQEXAM";2017-02-03;"NA";"  "
15200470;0;0;"FEXRRQ";2018-05-07;"NA";"  "
15200470;2017;2;"RQEXAM";2016-11-30;"NA";"  "
11752423;2013;31;"RQEXAM";2013-04-24;"NA";"  "
11752423;2016;32;"DWDRWN";2016-03-01;"NA";"  "
11752470;0;0;"FEXRRQ";2014-01-08;"NA";"  "
14863858;2016;45;"RQEXAM";2016-06-21;"NA";"  "
99123219;2003;2;"DWDRWN";2002-06-01;"NA";"  "
3773816;0;0;"FEXRRQ";2012-03-28;"NA";"  "
13171244;2016;24;"DWDRWN";2016-01-05;"NA";"  "
13180368;0;0;"FEXRRQ";2015-09-30;"NA";"  "
13180368;2015;39;"RQEXAM";2015-08-17;"NA";"  "
14187727;2015;42;"RQEXAM";2015-09-01;"NA";"  "
14187727;2017;12;"OPPNFI";2017-01-16;"NA";"  "
14191928;0;0;"FEXRRQ";2016-03-03;"NA";"  "
10194839;2014;33;"RQEXAM";2014-07-01;"NA";"  "
10195041;0;0;"FEXRRQ";2015-12-17;"NA";"  "
10195041;2014;44;"RQEXAM";2014-09-19;"NA";"  "
82104526;1984;32;"RQEXAM";1984-05-29;"NA";"  "
82104876;0;0;"FEXRRQ";1983-09-16;"NA";"  "
82104876;1983;11;"RQEXAM";1982-12-29;"NA";"  "
14169314;2015;38;"RQEXAM";2015-08-11;"NA";"  "
14169429;0;0;"FEXRRQ";2016-07-13;"NA";"  "
14169429;2016;10;"RQEXAM";2016-01-26;"NA";"  "
99300473;0;0;"FEXRRQ";2004-06-22;"NA";"  "
99300473;1999;30;"RQEXAM";1999-02-12;"NA";"  "
99300473;2008;22;"DWDRWN";2007-12-04;"NA";"  "
11758111;0;0;"FEXRRQ";2015-05-07;"NA";"  "
11758111;2013;29;"RQEXAM";2013-04-05;"NA";"  "
94301838;1996;13;"DWDRWN";1995-07-19;"NA";"  "
