id;state_type;change_date;bulletin_year;bulletin_nr;designated_states
10157495;"MEM";2010-09-24;2010;43;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9735221;"MEM";2011-01-21;2011;8;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
9735221;"MEM";2015-12-25;2016;4;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
9737765;"MEM";2011-03-11;2011;15;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
8700896;"MEM";2009-10-30;2009;49;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
8856324;"MEM";2010-07-16;2010;33;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
6709354;"MEM";2007-10-12;2007;46;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
99107595;"MEM";2000-09-01;2000;42;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
1938371;"MEM";2002-08-02;2002;38;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
15155452;"EXT";9999-12-31;0;0;"BA,ME"
15163944;"EXT";9999-12-31;0;0;"BA,ME"
15176912;"EXT";9999-12-31;0;0;"BA,ME"
15177119;"EXT";9999-12-31;0;0;"BA,ME"
15185386;"EXT";9999-12-31;0;0;"BA,ME"
15186411;"EXT";9999-12-31;0;0;"BA,ME"
15203191;"EXT";9999-12-31;0;0;"BA,ME"
15382476;"EXT";9999-12-31;0;0;"BA,ME"
15398009;"EXT";9999-12-31;0;0;"BA,ME"
1401717;"MEM";2002-08-09;2002;39;"DE,GB"
5250651;"MEM";2009-11-20;2009;52;"DE,GB"
5250651;"MEM";2015-05-28;2015;26;"DE,GB"
8021236;"MEM";2010-03-05;2010;14;"DE,GB"
8163542;"MEM";2009-10-16;2009;47;"DE,GB"
94400045;"MEM";1994-06-03;1994;29;"DE,GB"
98966450;"MEM";2000-10-21;2000;49;"DE,GB"
89402417;"MEM";1990-02-03;1990;12;"DE,GB,IT"
95903258;"MEM";1996-08-09;1996;39;"DE,GB,IT"
11162976;"MEM";2012-10-23;2012;43;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11162976;"MEM";2017-08-11;2017;37;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11163455;"MEM";2011-11-23;2011;44;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11163912;"MEM";2012-10-30;2012;44;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11766964;"MEM";2013-07-12;2013;33;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12002862;"MEM";2012-11-13;2012;46;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12005220;"MEM";2013-01-29;2013;5;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12740886;"MEM";2014-05-02;2014;23;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13709756;"MEM";2015-01-02;2015;6;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13821671;"MEM";2015-09-25;2015;44;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14002117;"MEM";2014-12-30;2015;1;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14002117;"MEM";2015-04-17;2015;21;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12183310;"MEM";2015-05-22;2015;25;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12183445;"MEM";2013-03-12;2013;11;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12183445;"MEM";2016-09-30;2016;44;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12889096;"MEM";2015-09-04;2015;41;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14781901;"MEM";2016-08-19;2016;38;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15832410;"MEM";2017-05-19;2017;25;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
16167979;"MEM";2017-10-06;2017;45;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
17196518;"MEM";2018-05-04;2018;23;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
17199289;"MEM";2018-04-13;2018;20;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10169625;"MEM";2011-04-08;2011;19;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
10172234;"MEM";2011-01-14;2011;7;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
10172234;"MEM";2018-01-05;2018;6;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
4822456;"EXT";9999-12-31;0;0;"AL,HR,LT,LV,MK,YU"
3718782;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3761079;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3779499;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
3795089;"EXT";9999-12-31;0;0;"AL,LT,LV,MK"
9843116;"MEM";2011-06-10;2011;28;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
7844086;"MEM";2009-05-15;2009;25;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
7844086;"MEM";2015-04-24;2015;21;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
4753786;"MEM";2006-02-10;2006;13;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
4757543;"MEM";2005-11-11;2005;52;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
89403548;"MEM";1991-05-09;1991;26;"AT,BE,CH,DE,ES,GB,GR,IT,LI,LU,NL,SE"
92924932;"MEM";1994-12-30;1995;7;"BE,CH,DE,DK,ES,FR,GB,LI,NL"
89104096;"MEM";1989-09-23;1989;45;"BE,CH,DE,ES,FR,IT,LI,SE"
4763925;"MEM";2006-03-24;2006;19;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
4763925;"MEM";2016-05-20;2016;25;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
500214;"MEM";2001-05-05;2001;25;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE"
1106042;"MEM";2001-08-10;2001;39;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
2743153;"MEM";2004-02-13;2004;14;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
92830367;"MEM";1993-11-26;1994;2;"AT,BE,CH,DE,DK,ES,FR,GB,GR,IT,LI,LU,MC,NL,PT,SE"
16180377;"EXT";9999-12-31;0;0;"BA,ME"
16181247;"EXT";9999-12-31;0;0;"BA,ME"
16190037;"EXT";9999-12-31;0;0;"BA,ME"
16196966;"EXT";9999-12-31;0;0;"BA,ME"
16203682;"EXT";9999-12-31;0;0;"BA,ME"
16206090;"EXT";9999-12-31;0;0;"BA,ME"
16306064;"EXT";9999-12-31;0;0;"BA,ME"
16382508;"EXT";9999-12-31;0;0;"BA,ME"
16727943;"EXT";9999-12-31;0;0;"BA,ME"
16731787;"EXT";9999-12-31;0;0;"BA,ME"
94927790;"MEM";1996-06-07;1996;30;"DE,SE"
2790815;"MEM";2017-01-27;2017;9;"FR,GB"
86400288;"MEM";1986-07-11;1986;35;"FR,GB,IT,NL"
85101662;"MEM";1985-08-31;1985;44;"FR,GB,IT,SE"
81108613;"MEM";1982-03-26;1982;21;"FR,GB,NL,SE"
2787673;"EXT";9999-12-31;0;0;"LT,LV,SI"
11752084;"MEM";2013-03-08;2013;15;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11862152;"MEM";2013-11-22;2013;52;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
11863488;"MEM";2014-01-17;2014;8;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13180432;"MEM";2014-02-19;2014;8;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13180432;"MEM";2017-11-17;2017;51;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14161311;"MEM";2014-07-02;2014;27;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14161311;"MEM";2015-06-19;2015;30;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15184483;"MEM";2017-02-10;2017;11;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
10737329;"MEM";2012-05-04;2012;23;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
10739708;"MEM";2012-03-23;2012;17;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
4733709;"EXT";9999-12-31;0;0;"AL,HR,LT,LV,MK"
7005876;"MEM";2007-08-24;2007;39;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
7827653;"MEM";2009-10-09;2009;46;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
5822970;"MEM";2008-08-01;2008;36;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
5822970;"MEM";2018-06-01;2018;27;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6791456;"MEM";2009-01-09;2009;7;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6791456;"MEM";2017-12-01;2018;1;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
5700564;"MEM";2006-09-08;2006;41;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
5700564;"MEM";2017-11-17;2017;51;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
5700598;"MEM";2006-09-08;2006;41;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
4733709;"MEM";2006-02-03;2006;12;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
1203499;"MEM";2003-01-31;2003;12;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
1204780;"MEM";2003-04-18;2003;23;"AT,BE,CH,CY,DE,DK,ES,FI,FR,GB,GR,IE,IT,LI,LU,MC,NL,PT,SE,TR"
90113121;"MEM";1991-11-29;1992;3;"AT,BE,CH,DE,DK,ES,FR,GB,GR,IT,LI,LU,NL,SE"
90400075;"MEM";1990-06-30;1990;33;"AT,BE,CH,DE,DK,ES,FR,GB,GR,IT,LI,LU,NL,SE"
17150946;"EXT";9999-12-31;0;0;"BA,ME"
17152682;"EXT";9999-12-31;0;0;"BA,ME"
17161635;"EXT";9999-12-31;0;0;"BA,ME"
17170966;"EXT";9999-12-31;0;0;"BA,ME"
17172495;"EXT";9999-12-31;0;0;"BA,ME"
17173674;"EXT";9999-12-31;0;0;"BA,ME"
17176048;"EXT";9999-12-31;0;0;"BA,ME"
17179683;"EXT";9999-12-31;0;0;"BA,ME"
17180885;"EXT";9999-12-31;0;0;"BA,ME"
17181528;"EXT";9999-12-31;0;0;"BA,ME"
17194666;"EXT";9999-12-31;0;0;"BA,ME"
17196497;"EXT";9999-12-31;0;0;"BA,ME"
15911648;"VAL";9999-12-31;0;0;"MA,MD"
16001287;"VAL";9999-12-31;0;0;"MA,MD"
16154339;"VAL";9999-12-31;0;0;"MA,MD"
16161970;"VAL";9999-12-31;0;0;"MA,MD"
16166214;"VAL";9999-12-31;0;0;"MA,MD"
11758191;"MEM";2013-06-21;2013;30;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13176822;"MEM";2015-01-21;2015;4;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13176822;"MEM";2015-05-29;2015;27;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
13765659;"MEM";2015-06-19;2015;30;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
14182376;"MEM";2015-05-15;2015;25;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15382598;"MEM";2017-06-15;2017;23;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
15382598;"MEM";2017-12-15;2018;3;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
16705022;"MEM";2017-11-17;2017;51;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
16705024;"MEM";2017-11-17;2017;51;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
9169440;"MEM";2010-02-12;2010;11;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9169440;"MEM";2018-03-02;2018;14;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,SM,TR"
9160614;"MEM";2009-10-30;2009;49;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,SE,SI,SK,TR"
7846866;"MEM";2009-08-14;2009;38;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MT,NL,PL,PT,RO,SE,SI,SK,TR"
6020483;"MEM";2007-03-02;2007;14;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6022491;"MEM";2007-03-30;2007;18;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6022491;"MEM";2016-08-05;2016;36;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
6808520;"MEM";2008-06-20;2008;30;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IS,IT,LI,LT,LU,LV,MC,NL,PL,PT,RO,SE,SI,SK,TR"
4778390;"MEM";2006-02-24;2006;15;"AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HU,IE,IT,LI,LU,MC,NL,PL,PT,RO,SE,SI,SK,TR"
10186469;"EXT";9999-12-31;0;0;"BA,ME"
10188882;"EXT";9999-12-31;0;0;"BA,ME"
10190179;"EXT";9999-12-31;0;0;"BA,ME"
10190945;"EXT";9999-12-31;0;0;"BA,ME"
10193923;"EXT";9999-12-31;0;0;"BA,ME"
10765998;"EXT";9999-12-31;0;0;"BA,ME"
10803532;"EXT";9999-12-31;0;0;"BA,ME"
10805229;"EXT";9999-12-31;0;0;"BA,ME"
10851166;"EXT";9999-12-31;0;0;"BA,ME"
11152181;"EXT";9999-12-31;0;0;"BA,ME"
11156895;"EXT";9999-12-31;0;0;"BA,ME"
11167698;"EXT";9999-12-31;0;0;"BA,ME"
11170297;"EXT";9999-12-31;0;0;"BA,ME"
11170901;"EXT";9999-12-31;0;0;"BA,ME"
5256089;"MEM";2008-02-01;2008;10;"DE,FR,GB"
8171754;"MEM";2013-10-11;2013;46;"DE,FR,GB"
9150327;"MEM";2010-02-19;2010;12;"DE,FR,GB"
11728693;"MEM";2012-04-21;2012;21;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12305273;"MEM";2013-09-10;2013;37;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12382051;"MEM";2013-08-20;2013;34;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12382051;"MEM";2017-12-08;2018;2;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12382260;"MEM";2013-12-31;2014;1;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12400044;"MEM";2014-04-29;2014;18;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
12803807;"MEM";2014-05-02;2014;23;"AL,AT,BE,BG,CH,CY,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IS,IT,LI,LT,LU,LV,MC,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,SM,TR"
